"","job","job_class","job_type","year","population","n_city","job_prop","job_type_n","job_type_prop","job_class_n","job_class_prop"
"215"," Driver/sales workers and truck drivers","blue_collar","transportation","2012",833561,14295,0.0171493148071947,43211,0.0518390375749345,387381,0.464730235699607
"216"," Driver/sales workers and truck drivers","blue_collar","transportation","2013",851118,13413,0.0157592719223421,42093,0.049456127117509,388093,0.455980251856969
"217"," Driver/sales workers and truck drivers","blue_collar","transportation","2014",874234,16832,0.0192534264281645,51255,0.0586284678930355,404528,0.462722795041145
"218"," Driver/sales workers and truck drivers","blue_collar","transportation","2015",906997,14059,0.0155006025378254,44153,0.0486804256243405,416263,0.458946391222904
"219"," Driver/sales workers and truck drivers","blue_collar","transportation","2016",941115,15739,0.0167237797718663,47531,0.0505049861069051,412764,0.438590395435202
"220"," Education, training, and library occupations:","white_collar","production","2006",810552,38810,0.0478809502659916,144180,0.177878778906227,386878,0.477301888096014
"221"," Education, training, and library occupations:","white_collar","production","2007",822482,38973,0.0473846236148633,145910,0.177402058646876,405007,0.492420502819515
"222"," Education, training, and library occupations:","white_collar","production","2008",843988,44027,0.0521654336317578,157833,0.187008583060423,420094,0.497748783158054
"223"," Education, training, and library occupations:","white_collar","production","2009",813979,44789,0.0550247610810598,150974,0.185476529492776,414869,0.509680225165514
"224"," Education, training, and library occupations:","white_collar","production","2010",789838,45667,0.0578181855013307,145321,0.18398836217047,372406,0.471496686662328
"225"," Education, training, and library occupations:","white_collar","production","2011",812411,43243,0.0532279843576712,143732,0.176920302654691,375098,0.461709651888022
"226"," Education, training, and library occupations:","white_collar","production","2012",833561,44489,0.0533722187098485,150588,0.180656244713944,392237,0.47055584414338
"227"," Education, training, and library occupations:","white_collar","production","2013",851118,48196,0.056626695710818,163001,0.191513985134846,409658,0.481317514140225
"228"," Education, training, and library occupations:","white_collar","production","2014",874234,46771,0.0534994063374337,155914,0.178343555615545,417248,0.477272675279159
"229"," Education, training, and library occupations:","white_collar","production","2015",906997,49192,0.0542361220599407,159887,0.176281729708037,440264,0.485408441262761
"230"," Education, training, and library occupations:","white_collar","production","2016",941115,49581,0.0526832533749861,179236,0.190450688810613,470870,0.500332052937208
"231"," Electrical equipment mechanics and other installation, maintenance, and repair occupations including supervisors","blue_collar","construction\contracting","2006",810552,16230,0.0200233914665561,63069,0.0778099369318686,384410,0.474257049516872
"232"," Electrical equipment mechanics and other installation, maintenance, and repair occupations including supervisors","blue_collar","construction\contracting","2007",822482,13854,0.0168441376224647,56199,0.0683285470077157,382209,0.464701963082475
"233"," Electrical equipment mechanics and other installation, maintenance, and repair occupations including supervisors","blue_collar","construction\contracting","2008",843988,12292,0.0145641881164187,59464,0.0704559780470812,389323,0.46128973397726
"234"," Electrical equipment mechanics and other installation, maintenance, and repair occupations including supervisors","blue_collar","construction\contracting","2009",813979,14235,0.0174881661566207,51516,0.0632891020530014,366951,0.450811384568889
"235"," Electricians","blue_collar","construction\contracting","2010",789838,1744,0.0022080477262426,46563,0.058952595342336,363881,0.460703334101423
"236"," Electricians","blue_collar","construction\contracting","2011",812411,2351,0.00289385545001237,46449,0.0571742627807846,387750,0.477283050081794
"237"," Electricians","blue_collar","construction\contracting","2012",833561,3334,0.00399970727997111,46938,0.0563102160489754,387381,0.464730235699607
"238"," Electricians","blue_collar","construction\contracting","2013",851118,2302,0.00270467784725502,45922,0.0539549157696113,388093,0.455980251856969
"239"," Electricians","blue_collar","construction\contracting","2014",874234,3303,0.00377816465614469,46694,0.0534113292322193,404528,0.462722795041145
"240"," Electricians","blue_collar","construction\contracting","2015",906997,3235,0.00356671521515507,45030,0.0496473527475835,416263,0.458946391222904
"241"," Electricians","blue_collar","construction\contracting","2016",941115,3668,0.0038975045557663,49303,0.0523878590820463,412764,0.438590395435202
"242"," Electricians","blue_collar","service","2006",810552,2671,0.00329528518836546,222989,0.275107581006524,384410,0.474257049516872
"243"," Electricians","blue_collar","service","2007",822482,2762,0.00335812820219774,224401,0.272833934359658,382209,0.464701963082475
"244"," Electricians","blue_collar","service","2008",843988,4546,0.00538633250709726,227990,0.27013417252378,389323,0.46128973397726
"245"," Electricians","blue_collar","service","2009",813979,2946,0.00361925799068526,218617,0.26857818199241,366951,0.450811384568889
"246"," Extraction workers","blue_collar","construction\contracting","2006",810552,0,0,63069,0.0778099369318686,384410,0.474257049516872
"247"," Extraction workers","blue_collar","construction\contracting","2007",822482,294,0.000357454631225972,56199,0.0683285470077157,382209,0.464701963082475
"248"," Extraction workers","blue_collar","construction\contracting","2008",843988,213,0.000252373256491798,59464,0.0704559780470812,389323,0.46128973397726
"249"," Extraction workers","blue_collar","construction\contracting","2009",813979,0,0,51516,0.0632891020530014,366951,0.450811384568889
"250"," Extraction workers","blue_collar","construction\contracting","2010",789838,45,5.69737085326358e-05,46563,0.058952595342336,363881,0.460703334101423
"251"," Extraction workers","blue_collar","construction\contracting","2011",812411,89,0.000109550461527478,46449,0.0571742627807846,387750,0.477283050081794
"252"," Extraction workers","blue_collar","construction\contracting","2012",833561,226,0.000271125928396362,46938,0.0563102160489754,387381,0.464730235699607
"253"," Extraction workers","blue_collar","construction\contracting","2013",851118,136,0.00015978982937736,45922,0.0539549157696113,388093,0.455980251856969
"254"," Extraction workers","blue_collar","construction\contracting","2014",874234,0,0,46694,0.0534113292322193,404528,0.462722795041145
"255"," Extraction workers","blue_collar","construction\contracting","2015",906997,126,0.000138919974376983,45030,0.0496473527475835,416263,0.458946391222904
"256"," Extraction workers","blue_collar","construction\contracting","2016",941115,0,0,49303,0.0523878590820463,412764,0.438590395435202
"257"," Financial clerks except bookkeeping, accounting, and auditing clerks","blue_collar","service","2006",810552,5362,0.00661524491951164,222989,0.275107581006524,384410,0.474257049516872
"258"," Financial clerks except bookkeeping, accounting, and auditing clerks","blue_collar","service","2007",822482,8125,0.00987863564187423,224401,0.272833934359658,382209,0.464701963082475
"259"," Financial clerks except bookkeeping, accounting, and auditing clerks","blue_collar","service","2008",843988,6288,0.00745034289587056,227990,0.27013417252378,389323,0.46128973397726
"260"," Financial clerks except bookkeeping, accounting, and auditing clerks","blue_collar","service","2009",813979,6434,0.00790438082554955,218617,0.26857818199241,366951,0.450811384568889
"261"," Financial clerks except bookkeeping, accounting, and auditing clerks","white_collar","business","2010",789838,6951,0.00880053884467448,160313,0.202969469688721,372406,0.471496686662328
"262"," Financial clerks except bookkeeping, accounting, and auditing clerks","white_collar","business","2011",812411,6908,0.00850308526103167,169265,0.208348976072456,375098,0.461709651888022
"263"," Financial clerks except bookkeeping, accounting, and auditing clerks","white_collar","business","2012",833561,7051,0.00845888903151659,168269,0.201867649758086,392237,0.47055584414338
"264"," Financial clerks except bookkeeping, accounting, and auditing clerks","white_collar","business","2013",851118,5566,0.00653963375231167,171907,0.201977869108631,409658,0.481317514140225
"265"," Financial clerks except bookkeeping, accounting, and auditing clerks","white_collar","business","2014",874234,5617,0.00642505324661361,182450,0.208696985017741,417248,0.477272675279159
"266"," Financial clerks except bookkeeping, accounting, and auditing clerks","white_collar","business","2015",906997,6185,0.00681920667874315,187678,0.206922404373995,440264,0.485408441262761
"267"," Financial clerks except bookkeeping, accounting, and auditing clerks","white_collar","business","2016",941115,7334,0.00779288397273447,200052,0.212569133421527,470870,0.500332052937208
"268"," Fire fighting and prevention workers","blue_collar","civil_servant","2010",789838,1485,0.00188013238157698,9450,0.0119644787918535,363881,0.460703334101423
"269"," Fire fighting and prevention workers","blue_collar","civil_servant","2011",812411,1063,0.0013084510180192,9387,0.0115544964309937,387750,0.477283050081794
"270"," Fire fighting and prevention workers","blue_collar","civil_servant","2012",833561,1236,0.0014827949004332,9742,0.0116872070550326,387381,0.464730235699607
"271"," Fire fighting and prevention workers","blue_collar","civil_servant","2013",851118,1039,0.00122074729943439,10715,0.0125893236895472,388093,0.455980251856969
"272"," Fire fighting and prevention workers","blue_collar","civil_servant","2014",874234,1879,0.00214931013893305,11232,0.0128478187762087,404528,0.462722795041145
"273"," Fire fighting and prevention workers","blue_collar","civil_servant","2015",906997,1265,0.00139471244116574,10308,0.0113649769514122,416263,0.458946391222904
"274"," Fire fighting and prevention workers","blue_collar","civil_servant","2016",941115,1188,0.00126233244608789,8926,0.00948449445604416,412764,0.438590395435202
"275"," Fire fighting and prevention workers including supervisors","white_collar","healthcare","2006",810552,1722,0.00212447813342019,52693,0.0650087841372299,386878,0.477301888096014
"276"," Fire fighting and prevention workers including supervisors","white_collar","healthcare","2007",822482,1699,0.00206569870222084,54302,0.0660221135538528,405007,0.492420502819515
"277"," Fire fighting and prevention workers including supervisors","white_collar","healthcare","2008",843988,1130,0.00133888159547292,62244,0.0737498637421385,420094,0.497748783158054
"278"," Fire fighting and prevention workers including supervisors","white_collar","healthcare","2009",813979,1417,0.00174083115166362,59861,0.0735412092940973,414869,0.509680225165514
"279"," Fishing and hunting, and forest, conservation, and logging workers","blue_collar","production","2010",789838,1198,0.00151676672937995,145321,0.18398836217047,363881,0.460703334101423
"280"," Fishing and hunting, and forest, conservation, and logging workers","blue_collar","production","2011",812411,174,0.00021417730680653,143732,0.176920302654691,387750,0.477283050081794
"281"," Fishing and hunting, and forest, conservation, and logging workers","blue_collar","production","2012",833561,900,0.00107970502458728,150588,0.180656244713944,387381,0.464730235699607
"282"," Fishing and hunting, and forest, conservation, and logging workers","blue_collar","production","2013",851118,1592,0.00187048094388792,163001,0.191513985134846,388093,0.455980251856969
"283"," Fishing and hunting, and forest, conservation, and logging workers","blue_collar","production","2014",874234,926,0.00105921297959128,155914,0.178343555615545,404528,0.462722795041145
"284"," Fishing and hunting, and forest, conservation, and logging workers","blue_collar","production","2015",906997,1021,0.00112569280824523,159887,0.176281729708037,416263,0.458946391222904
"285"," Fishing and hunting, and forest, conservation, and logging workers","blue_collar","production","2016",941115,565,0.00060035171047109,179236,0.190450688810613,412764,0.438590395435202
"286"," Food and beverage serving workers except waiters/waitresses","blue_collar","service","2006",810552,6620,0.00816727366041907,222989,0.275107581006524,384410,0.474257049516872
"287"," Food and beverage serving workers except waiters/waitresses","blue_collar","service","2007",822482,4678,0.00568766246556156,224401,0.272833934359658,382209,0.464701963082475
"288"," Food and beverage serving workers except waiters/waitresses","blue_collar","service","2008",843988,7381,0.00874538500547401,227990,0.27013417252378,389323,0.46128973397726
"289"," Food and beverage serving workers except waiters/waitresses","blue_collar","service","2009",813979,8346,0.0102533357740187,218617,0.26857818199241,366951,0.450811384568889
"290"," Food and beverage serving workers except waiters/waitresses","blue_collar","service","2010",789838,6740,0.00853339545577701,226217,0.286409364958384,363881,0.460703334101423
"291"," Food and beverage serving workers except waiters/waitresses","blue_collar","service","2011",812411,10427,0.0128346366555844,240675,0.296247835147481,387750,0.477283050081794
"292"," Food and beverage serving workers except waiters/waitresses","blue_collar","service","2012",833561,7107,0.00852607067749091,241474,0.289689656785766,387381,0.464730235699607
"293"," Food and beverage serving workers except waiters/waitresses","blue_collar","service","2013",851118,7758,0.00911506982580559,236029,0.277316423809625,388093,0.455980251856969
"294"," Food and beverage serving workers except waiters/waitresses","blue_collar","service","2014",874234,6658,0.00761580995477183,249387,0.285263442053272,404528,0.462722795041145
"295"," Food and beverage serving workers except waiters/waitresses","blue_collar","service","2015",906997,9480,0.0104520742626492,266239,0.293539008398043,416263,0.458946391222904
"296"," Food and beverage serving workers except waiters/waitresses","blue_collar","service","2016",941115,8027,0.00852924456628574,254389,0.27030596685846,412764,0.438590395435202
"297"," Food processing workers","blue_collar","construction\contracting","2006",810552,2122,0.00261796898903463,63069,0.0778099369318686,384410,0.474257049516872
"298"," Food processing workers","blue_collar","construction\contracting","2007",822482,2096,0.0025483840375838,56199,0.0683285470077157,382209,0.464701963082475
"299"," Food processing workers","blue_collar","construction\contracting","2008",843988,2649,0.00313867021805997,59464,0.0704559780470812,389323,0.46128973397726
"300"," Food processing workers","blue_collar","construction\contracting","2009",813979,3262,0.00400747439430256,51516,0.0632891020530014,366951,0.450811384568889
"301"," Food processing workers","blue_collar","production","2010",789838,3952,0.00500355769157726,145321,0.18398836217047,363881,0.460703334101423
"302"," Food processing workers","blue_collar","production","2011",812411,4941,0.00608189697086819,143732,0.176920302654691,387750,0.477283050081794
"303"," Food processing workers","blue_collar","production","2012",833561,3955,0.00474470374693634,150588,0.180656244713944,387381,0.464730235699607
"304"," Food processing workers","blue_collar","production","2013",851118,4427,0.00520139393127627,163001,0.191513985134846,388093,0.455980251856969
"305"," Food processing workers","blue_collar","production","2014",874234,3464,0.00396232587613842,155914,0.178343555615545,404528,0.462722795041145
"306"," Food processing workers","blue_collar","production","2015",906997,5423,0.00597907159560616,159887,0.176281729708037,416263,0.458946391222904
"307"," Food processing workers","blue_collar","production","2016",941115,5401,0.005738937324344,179236,0.190450688810613,412764,0.438590395435202
"308"," Grounds maintenance workers","blue_collar","service","2010",789838,5130,0.00649500277272048,226217,0.286409364958384,363881,0.460703334101423
"309"," Grounds maintenance workers","blue_collar","service","2011",812411,6587,0.00810796505709548,240675,0.296247835147481,387750,0.477283050081794
"310"," Grounds maintenance workers","blue_collar","service","2012",833561,6184,0.00741877319116417,241474,0.289689656785766,387381,0.464730235699607
"311"," Grounds maintenance workers","blue_collar","service","2013",851118,6360,0.00747252437382361,236029,0.277316423809625,388093,0.455980251856969
"312"," Grounds maintenance workers","blue_collar","service","2014",874234,6897,0.00788919213848924,249387,0.285263442053272,404528,0.462722795041145
"313"," Grounds maintenance workers","blue_collar","service","2015",906997,6893,0.00759980463000429,266239,0.293539008398043,416263,0.458946391222904
"314"," Grounds maintenance workers","blue_collar","service","2016",941115,6274,0.00666656040972676,254389,0.27030596685846,412764,0.438590395435202
"315"," Health diagnosing and treating practitioners and other technical occupations:","white_collar","healthcare","2010",789838,31342,0.0396815549517749,60904,0.0771094832104811,372406,0.471496686662328
"316"," Health diagnosing and treating practitioners and other technical occupations:","white_collar","healthcare","2011",812411,30629,0.0377013605182598,56872,0.0700039758201206,375098,0.461709651888022
"317"," Health diagnosing and treating practitioners and other technical occupations:","white_collar","healthcare","2012",833561,34676,0.0415998349250985,63363,0.0760148327476933,392237,0.47055584414338
"318"," Health diagnosing and treating practitioners and other technical occupations:","white_collar","healthcare","2013",851118,37014,0.0434886819453942,67141,0.0788856539281275,409658,0.481317514140225
"319"," Health diagnosing and treating practitioners and other technical occupations:","white_collar","healthcare","2014",874234,33683,0.0385285861680054,61685,0.0705589121448033,417248,0.477272675279159
"320"," Health diagnosing and treating practitioners and other technical occupations:","white_collar","healthcare","2015",906997,40963,0.0451633246857487,76028,0.0838238715232796,440264,0.485408441262761
"321"," Health diagnosing and treating practitioners and other technical occupations:","white_collar","healthcare","2016",941115,40130,0.0426409099844334,72124,0.076636755338083,470870,0.500332052937208
"322"," Health technologists and technicians","white_collar","healthcare","2010",789838,11366,0.014390292692932,60904,0.0771094832104811,372406,0.471496686662328
"323"," Health technologists and technicians","white_collar","healthcare","2011",812411,9715,0.0119582329633646,56872,0.0700039758201206,375098,0.461709651888022
"324"," Health technologists and technicians","white_collar","healthcare","2012",833561,10941,0.0131256140822327,63363,0.0760148327476933,392237,0.47055584414338
"325"," Health technologists and technicians","white_collar","healthcare","2013",851118,11004,0.0129288770769741,67141,0.0788856539281275,409658,0.481317514140225
"326"," Health technologists and technicians","white_collar","healthcare","2014",874234,12552,0.0143577120084554,61685,0.0705589121448033,417248,0.477272675279159
"327"," Health technologists and technicians","white_collar","healthcare","2015",906997,15469,0.0170551832034726,76028,0.0838238715232796,440264,0.485408441262761
"328"," Health technologists and technicians","white_collar","healthcare","2016",941115,16109,0.01711693044952,72124,0.076636755338083,470870,0.500332052937208
"329"," Healthcare practitioner and technical occupations:","white_collar","healthcare","2006",810552,37856,0.0467039745753511,52693,0.0650087841372299,386878,0.477301888096014
"330"," Healthcare practitioner and technical occupations:","white_collar","healthcare","2007",822482,37952,0.0461432590622044,54302,0.0660221135538528,405007,0.492420502819515
"331"," Healthcare practitioner and technical occupations:","white_collar","healthcare","2008",843988,44909,0.0532104721868083,62244,0.0737498637421385,420094,0.497748783158054
"332"," Healthcare practitioner and technical occupations:","white_collar","healthcare","2009",813979,43837,0.0538551977385166,59861,0.0735412092940973,414869,0.509680225165514
"333"," Information and record clerks except customer service representatives","blue_collar","service","2006",810552,17349,0.0214039321351375,222989,0.275107581006524,384410,0.474257049516872
"334"," Information and record clerks except customer service representatives","blue_collar","service","2007",822482,15842,0.0192612117955165,224401,0.272833934359658,382209,0.464701963082475
"335"," Information and record clerks except customer service representatives","blue_collar","service","2008",843988,17071,0.0202265908993967,227990,0.27013417252378,389323,0.46128973397726
"336"," Information and record clerks except customer service representatives","blue_collar","service","2009",813979,17198,0.0211283092069943,218617,0.26857818199241,366951,0.450811384568889
"337"," Information and record clerks except customer service representatives","white_collar","business","2010",789838,14144,0.0179074696330134,160313,0.202969469688721,372406,0.471496686662328
"338"," Information and record clerks except customer service representatives","white_collar","business","2011",812411,16637,0.0204785508812658,169265,0.208348976072456,375098,0.461709651888022
"339"," Information and record clerks except customer service representatives","white_collar","business","2012",833561,13763,0.0165110891704386,168269,0.201867649758086,392237,0.47055584414338
"340"," Information and record clerks except customer service representatives","white_collar","business","2013",851118,17521,0.0205858647097112,171907,0.201977869108631,409658,0.481317514140225
"341"," Information and record clerks except customer service representatives","white_collar","business","2014",874234,14659,0.0167678218875038,182450,0.208696985017741,417248,0.477272675279159
"342"," Information and record clerks except customer service representatives","white_collar","business","2015",906997,14134,0.0155832929987641,187678,0.206922404373995,440264,0.485408441262761
"343"," Information and record clerks except customer service representatives","white_collar","business","2016",941115,15849,0.0168406624057634,200052,0.212569133421527,470870,0.500332052937208
"344"," Laborers and material movers, hand","blue_collar","transportation","2010",789838,13151,0.0166502497980599,38532,0.0487846874928783,363881,0.460703334101423
"345"," Laborers and material movers, hand","blue_collar","transportation","2011",812411,16429,0.0202225228363476,42660,0.0525103672894631,387750,0.477283050081794
"346"," Laborers and material movers, hand","blue_collar","transportation","2012",833561,13317,0.0159760353471432,43211,0.0518390375749345,387381,0.464730235699607
"347"," Laborers and material movers, hand","blue_collar","transportation","2013",851118,13658,0.0160471286002646,42093,0.049456127117509,388093,0.455980251856969
"348"," Laborers and material movers, hand","blue_collar","transportation","2014",874234,18912,0.0216326521274624,51255,0.0586284678930355,404528,0.462722795041145
"349"," Laborers and material movers, hand","blue_collar","transportation","2015",906997,14446,0.015927285316269,44153,0.0486804256243405,416263,0.458946391222904
"350"," Laborers and material movers, hand","blue_collar","transportation","2016",941115,15768,0.0167545942844392,47531,0.0505049861069051,412764,0.438590395435202
"351"," Law enforcement workers","blue_collar","civil_servant","2010",789838,3008,0.00380837589480374,9450,0.0119644787918535,363881,0.460703334101423
"352"," Law enforcement workers","blue_collar","civil_servant","2011",812411,2899,0.00356839087604673,9387,0.0115544964309937,387750,0.477283050081794
"353"," Law enforcement workers","blue_collar","civil_servant","2012",833561,2717,0.00325950950200405,9742,0.0116872070550326,387381,0.464730235699607
"354"," Law enforcement workers","blue_collar","civil_servant","2013",851118,3092,0.00363286876790292,10715,0.0125893236895472,388093,0.455980251856969
"355"," Law enforcement workers","blue_collar","civil_servant","2014",874234,3928,0.00449307622444334,11232,0.0128478187762087,404528,0.462722795041145
"356"," Law enforcement workers","blue_collar","civil_servant","2015",906997,4394,0.00484455847152747,10308,0.0113649769514122,416263,0.458946391222904
"357"," Law enforcement workers","blue_collar","civil_servant","2016",941115,2693,0.00286149939167902,8926,0.00948449445604416,412764,0.438590395435202
"358"," Law enforcement workers including supervisors","blue_collar","civil_servant","2006",810552,2862,0.00353092707192136,26278,0.032419881759591,384410,0.474257049516872
"359"," Law enforcement workers including supervisors","blue_collar","civil_servant","2007",822482,3439,0.00418124651968067,26197,0.0318511529735605,382209,0.464701963082475
"360"," Law enforcement workers including supervisors","blue_collar","civil_servant","2008",843988,3380,0.00400479627672431,28238,0.0334578216751897,389323,0.46128973397726
"361"," Law enforcement workers including supervisors","blue_collar","civil_servant","2009",813979,4480,0.00550382749432111,27129,0.0333288696637137,366951,0.450811384568889
"362"," Legal occupations:","white_collar","production","2006",810552,10735,0.0132440608375527,144180,0.177878778906227,386878,0.477301888096014
"363"," Legal occupations:","white_collar","production","2007",822482,11748,0.0142835952640909,145910,0.177402058646876,405007,0.492420502819515
"364"," Legal occupations:","white_collar","production","2008",843988,11637,0.0137881107314322,157833,0.187008583060423,420094,0.497748783158054
"365"," Legal occupations:","white_collar","production","2009",813979,11768,0.0144573754359756,150974,0.185476529492776,414869,0.509680225165514
"366"," Legal occupations:","white_collar","production","2010",789838,9974,0.0126279059756558,145321,0.18398836217047,372406,0.471496686662328
"367"," Legal occupations:","white_collar","production","2011",812411,8970,0.0110412094370953,143732,0.176920302654691,375098,0.461709651888022
"368"," Legal occupations:","white_collar","production","2012",833561,11565,0.0138742095659466,150588,0.180656244713944,392237,0.47055584414338
"369"," Legal occupations:","white_collar","production","2013",851118,12095,0.014210720487641,163001,0.191513985134846,409658,0.481317514140225
"370"," Legal occupations:","white_collar","production","2014",874234,9632,0.0110176451613641,155914,0.178343555615545,417248,0.477272675279159
"371"," Legal occupations:","white_collar","production","2015",906997,10871,0.0119857066781919,159887,0.176281729708037,440264,0.485408441262761
"372"," Legal occupations:","white_collar","production","2016",941115,12688,0.0134818805353225,179236,0.190450688810613,470870,0.500332052937208
"373"," Life, physical, and social science occupations:","white_collar","production","2006",810552,9021,0.0111294525212448,144180,0.177878778906227,386878,0.477301888096014
"374"," Life, physical, and social science occupations:","white_collar","production","2007",822482,8665,0.0105351849645342,145910,0.177402058646876,405007,0.492420502819515
"375"," Life, physical, and social science occupations:","white_collar","production","2008",843988,10480,0.0124172381597843,157833,0.187008583060423,420094,0.497748783158054
"376"," Life, physical, and social science occupations:","white_collar","production","2009",813979,8733,0.0107287780151576,150974,0.185476529492776,414869,0.509680225165514
"377"," Life, physical, and social science occupations:","white_collar","production","2010",789838,7488,0.0094804250998306,145321,0.18398836217047,372406,0.471496686662328
"378"," Life, physical, and social science occupations:","white_collar","production","2011",812411,7760,0.0095518155219464,143732,0.176920302654691,375098,0.461709651888022
"379"," Life, physical, and social science occupations:","white_collar","production","2012",833561,6809,0.00816856834712757,150588,0.180656244713944,392237,0.47055584414338
"380"," Life, physical, and social science occupations:","white_collar","production","2013",851118,8475,0.00995749120568476,163001,0.191513985134846,409658,0.481317514140225
"381"," Life, physical, and social science occupations:","white_collar","production","2014",874234,7748,0.00886261572988468,155914,0.178343555615545,417248,0.477272675279159
"382"," Life, physical, and social science occupations:","white_collar","production","2015",906997,8914,0.00982803691743192,159887,0.176281729708037,440264,0.485408441262761
"383"," Life, physical, and social science occupations:","white_collar","production","2016",941115,12185,0.0129474081275933,179236,0.190450688810613,470870,0.500332052937208
"384"," Management occupations:","white_collar","business","2006",810552,83508,0.103026085926628,188851,0.232990603934109,386878,0.477301888096014
"385"," Management occupations:","white_collar","business","2007",822482,91532,0.111287541855019,202422,0.246111161095319,405007,0.492420502819515
"386"," Management occupations:","white_collar","business","2008",843988,87452,0.10361758697991,197401,0.233890766219425,420094,0.497748783158054
"387"," Management occupations:","white_collar","business","2009",813979,89247,0.10964287776466,194178,0.238554065891135,414869,0.509680225165514
"388"," Management occupations:","white_collar","business","2010",789838,85435,0.108167750855239,160313,0.202969469688721,372406,0.471496686662328
"389"," Management occupations:","white_collar","business","2011",812411,90992,0.112002422419194,169265,0.208348976072456,375098,0.461709651888022
"390"," Management occupations:","white_collar","business","2012",833561,91310,0.109542073105628,168269,0.201867649758086,392237,0.47055584414338
"391"," Management occupations:","white_collar","business","2013",851118,95094,0.111728338491255,171907,0.201977869108631,409658,0.481317514140225
"392"," Management occupations:","white_collar","business","2014",874234,104928,0.120022785661505,182450,0.208696985017741,417248,0.477272675279159
"393"," Management occupations:","white_collar","business","2015",906997,107920,0.118986060593365,187678,0.206922404373995,440264,0.485408441262761
"394"," Management occupations:","white_collar","business","2016",941115,116734,0.124037976230323,200052,0.212569133421527,470870,0.500332052937208
"395"," Material moving workers except supervisors and laborers and material movers, hand","blue_collar","transportation","2010",789838,2611,0.00330574117730471,38532,0.0487846874928783,363881,0.460703334101423
"396"," Material moving workers except supervisors and laborers and material movers, hand","blue_collar","transportation","2011",812411,2937,0.00361516523040678,42660,0.0525103672894631,387750,0.477283050081794
"397"," Material moving workers except supervisors and laborers and material movers, hand","blue_collar","transportation","2012",833561,4638,0.00556407989337313,43211,0.0518390375749345,387381,0.464730235699607
"398"," Material moving workers except supervisors and laborers and material movers, hand","blue_collar","transportation","2013",851118,3905,0.00458808296851905,42093,0.049456127117509,388093,0.455980251856969
"399"," Material moving workers except supervisors and laborers and material movers, hand","blue_collar","transportation","2014",874234,3468,0.00396690131017554,51255,0.0586284678930355,404528,0.462722795041145
"400"," Material moving workers except supervisors and laborers and material movers, hand","blue_collar","transportation","2015",906997,2419,0.00266704300014223,44153,0.0486804256243405,416263,0.458946391222904
"401"," Material moving workers except supervisors and laborers and material movers, hand","blue_collar","transportation","2016",941115,3920,0.0041652720443304,47531,0.0505049861069051,412764,0.438590395435202
"402"," Material moving workers:","blue_collar","transportation","2006",810552,17925,0.0221145589672223,22506,0.0277662629911468,384410,0.474257049516872
"403"," Material moving workers:","blue_collar","transportation","2007",822482,21551,0.026202397134527,25614,0.0311423228715036,382209,0.464701963082475
"404"," Material moving workers:","blue_collar","transportation","2008",843988,15832,0.0187585605482542,18981,0.0224896562510367,389323,0.46128973397726
"405"," Material moving workers:","blue_collar","transportation","2009",813979,16943,0.0208150333116702,20654,0.0253741189883277,366951,0.450811384568889
"406"," Material recording, scheduling, dispatching, and distributing workers","blue_collar","service","2010",789838,20654,0.026149666134068,226217,0.286409364958384,363881,0.460703334101423
"407"," Material recording, scheduling, dispatching, and distributing workers","blue_collar","service","2011",812411,17105,0.0210546139823316,240675,0.296247835147481,387750,0.477283050081794
"408"," Material recording, scheduling, dispatching, and distributing workers","blue_collar","service","2012",833561,21115,0.0253310795490672,241474,0.289689656785766,387381,0.464730235699607
"409"," Material recording, scheduling, dispatching, and distributing workers","blue_collar","service","2013",851118,16116,0.0189350947812172,236029,0.277316423809625,388093,0.455980251856969
"410"," Material recording, scheduling, dispatching, and distributing workers","blue_collar","service","2014",874234,16805,0.019222542248414,249387,0.285263442053272,404528,0.462722795041145
"411"," Material recording, scheduling, dispatching, and distributing workers","blue_collar","service","2015",906997,22310,0.0245976557805594,266239,0.293539008398043,416263,0.458946391222904
"412"," Material recording, scheduling, dispatching, and distributing workers","blue_collar","service","2016",941115,23297,0.0247546792899911,254389,0.27030596685846,412764,0.438590395435202
"413"," Material recording, scheduling, dispatching, and distributing workers","white_collar","business","2006",810552,20284,0.0250249212882085,188851,0.232990603934109,386878,0.477301888096014
"414"," Material recording, scheduling, dispatching, and distributing workers","white_collar","business","2007",822482,20450,0.0248637660155481,202422,0.246111161095319,405007,0.492420502819515
"415"," Material recording, scheduling, dispatching, and distributing workers","white_collar","business","2008",843988,21225,0.0251484618264715,197401,0.233890766219425,420094,0.497748783158054
"416"," Material recording, scheduling, dispatching, and distributing workers","white_collar","business","2009",813979,18574,0.0228187705088215,194178,0.238554065891135,414869,0.509680225165514
"417"," Metal workers and plastic workers","blue_collar","construction\contracting","2006",810552,11289,0.0139275456725787,63069,0.0778099369318686,384410,0.474257049516872
"418"," Metal workers and plastic workers","blue_collar","construction\contracting","2007",822482,10677,0.012981439107482,56199,0.0683285470077157,382209,0.464701963082475
"419"," Metal workers and plastic workers","blue_collar","construction\contracting","2008",843988,10594,0.012552311170301,59464,0.0704559780470812,389323,0.46128973397726
"420"," Metal workers and plastic workers","blue_collar","construction\contracting","2009",813979,9695,0.0119106266869293,51516,0.0632891020530014,366951,0.450811384568889
