"","county","total_pop","job","n_county","prop_county","job_class","job_type","n_county_type","prop_county_type","n_county_class","prop_county_class","year"
"600","Washington ",279478," Air transportation workers",481,0.00172106570105697,"blue_collar","transportation",13280,0.047517156985523,126023,0.450922791776097,"2014"
"601","Clackamas ",191597," Rail and water transportation workers",255,0.00133091854256591,"blue_collar","transportation",13347,0.0696618423044202,94508,0.493264508316936,"2014"
"602","Multnomah ",403159," Rail and water transportation workers",503,0.00124764671010693,"blue_collar","transportation",24628,0.0610875609871043,183997,0.456388174392733,"2014"
"603","Washington ",279478," Rail and water transportation workers",75,0.000268357437794746,"blue_collar","transportation",13280,0.047517156985523,126023,0.450922791776097,"2014"
"604","Clackamas ",191597," Bus drivers",1135,0.00592389233651884,"blue_collar","transportation",13347,0.0696618423044202,94508,0.493264508316936,"2014"
"605","Multnomah ",403159," Bus drivers",1352,0.00335351561046634,"blue_collar","transportation",24628,0.0610875609871043,183997,0.456388174392733,"2014"
"606","Washington ",279478," Bus drivers",1640,0.00586808263977844,"blue_collar","transportation",13280,0.047517156985523,126023,0.450922791776097,"2014"
"607","Clackamas ",191597," Driver/sales workers and truck drivers",4830,0.0252091629827189,"blue_collar","transportation",13347,0.0696618423044202,94508,0.493264508316936,"2014"
"608","Multnomah ",403159," Driver/sales workers and truck drivers",7698,0.0190942035276405,"blue_collar","transportation",24628,0.0610875609871043,183997,0.456388174392733,"2014"
"609","Washington ",279478," Driver/sales workers and truck drivers",4304,0.0154001388302478,"blue_collar","transportation",13280,0.047517156985523,126023,0.450922791776097,"2014"
"610","Clackamas ",191597," Motor vehicle operators except bus and truck drivers",99,0.000516709551819705,"blue_collar","transportation",13347,0.0696618423044202,94508,0.493264508316936,"2014"
"611","Multnomah ",403159," Motor vehicle operators except bus and truck drivers",858,0.00212819259894979,"blue_collar","transportation",24628,0.0610875609871043,183997,0.456388174392733,"2014"
"612","Washington ",279478," Motor vehicle operators except bus and truck drivers",358,0.00128095950307359,"blue_collar","transportation",13280,0.047517156985523,126023,0.450922791776097,"2014"
"613","Clackamas ",191597," Other transportation workers",1067,0.00556898072516793,"blue_collar","transportation",13347,0.0696618423044202,94508,0.493264508316936,"2014"
"614","Multnomah ",403159," Other transportation workers",958,0.00237623369439849,"blue_collar","transportation",24628,0.0610875609871043,183997,0.456388174392733,"2014"
"615","Washington ",279478," Other transportation workers",654,0.00234007685757018,"blue_collar","transportation",13280,0.047517156985523,126023,0.450922791776097,"2014"
"616","Clackamas ",191597," Laborers and material movers, hand",3967,0.0207049170916037,"blue_collar","transportation",13347,0.0696618423044202,94508,0.493264508316936,"2014"
"617","Multnomah ",403159," Laborers and material movers, hand",10473,0.0259773439263417,"blue_collar","transportation",24628,0.0610875609871043,183997,0.456388174392733,"2014"
"618","Washington ",279478," Laborers and material movers, hand",4472,0.0160012594909081,"blue_collar","transportation",13280,0.047517156985523,126023,0.450922791776097,"2014"
"619","Clackamas ",191597," Material moving workers except supervisors and laborers and material movers, hand",796,0.00415455356816652,"blue_collar","transportation",13347,0.0696618423044202,94508,0.493264508316936,"2014"
"620","Multnomah ",403159," Material moving workers except supervisors and laborers and material movers, hand",1809,0.00448706341666687,"blue_collar","transportation",24628,0.0610875609871043,183997,0.456388174392733,"2014"
"621","Washington ",279478," Material moving workers except supervisors and laborers and material movers, hand",863,0.00308789958422488,"blue_collar","transportation",13280,0.047517156985523,126023,0.450922791776097,"2014"
"622","Clackamas ",185336," Management occupations:",22294,0.120289636120344,"white_collar","business",39743,0.214437562049467,82827,0.446901843138948,"2013"
"623","Multnomah ",388842," Management occupations:",42584,0.109514918655907,"white_collar","business",74138,0.190663560006378,190696,0.490420273530123,"2013"
"624","Washington ",276940," Management occupations:",30216,0.109106665703763,"white_collar","business",58026,0.20952552899545,136135,0.491568570809562,"2013"
"625","Clackamas ",185336," Business and financial operations occupations:",9192,0.0495964086847671,"white_collar","business",39743,0.214437562049467,82827,0.446901843138948,"2013"
"626","Multnomah ",388842," Business and financial operations occupations:",19959,0.0513293317079945,"white_collar","business",74138,0.190663560006378,190696,0.490420273530123,"2013"
"627","Washington ",276940," Business and financial operations occupations:",17173,0.062009821622012,"white_collar","business",58026,0.20952552899545,136135,0.491568570809562,"2013"
"628","Clackamas ",185336," Computer and mathematical occupations:",4752,0.0256399188500885,"white_collar","tech",8903,0.0480370786031856,82827,0.446901843138948,"2013"
"629","Multnomah ",388842," Computer and mathematical occupations:",12703,0.0326687960662686,"white_collar","tech",22323,0.0574089218757233,190696,0.490420273530123,"2013"
"630","Washington ",276940," Computer and mathematical occupations:",16415,0.0592727666642594,"white_collar","tech",29717,0.107304831371416,136135,0.491568570809562,"2013"
"631","Clackamas ",185336," Architecture and engineering occupations:",4151,0.0223971597530971,"white_collar","tech",8903,0.0480370786031856,82827,0.446901843138948,"2013"
"632","Multnomah ",388842," Architecture and engineering occupations:",9620,0.0247401258094547,"white_collar","tech",22323,0.0574089218757233,190696,0.490420273530123,"2013"
"633","Washington ",276940," Architecture and engineering occupations:",13302,0.0480320647071568,"white_collar","tech",29717,0.107304831371416,136135,0.491568570809562,"2013"
"634","Clackamas ",185336," Life, physical, and social science occupations:",1183,0.00638300168342902,"white_collar","production",29421,0.158744118789658,82827,0.446901843138948,"2013"
"635","Multnomah ",388842," Life, physical, and social science occupations:",5416,0.013928536526404,"white_collar","production",83792,0.21549112492992,190696,0.490420273530123,"2013"
"636","Washington ",276940," Life, physical, and social science occupations:",1876,0.00677403047591536,"white_collar","production",49788,0.17977901350473,136135,0.491568570809562,"2013"
"637","Clackamas ",185336," Community and social service occupations:",2887,0.0155771139983597,"white_collar","production",29421,0.158744118789658,82827,0.446901843138948,"2013"
"638","Multnomah ",388842," Community and social service occupations:",9880,0.0254087778583589,"white_collar","production",83792,0.21549112492992,190696,0.490420273530123,"2013"
"639","Washington ",276940," Community and social service occupations:",3394,0.0122553621723117,"white_collar","production",49788,0.17977901350473,136135,0.491568570809562,"2013"
"640","Clackamas ",185336," Legal occupations:",2415,0.0130303880519705,"white_collar","production",29421,0.158744118789658,82827,0.446901843138948,"2013"
"641","Multnomah ",388842," Legal occupations:",7013,0.0180356031498655,"white_collar","production",83792,0.21549112492992,190696,0.490420273530123,"2013"
"642","Washington ",276940," Legal occupations:",2667,0.00963024481837221,"white_collar","production",49788,0.17977901350473,136135,0.491568570809562,"2013"
"643","Clackamas ",185336," Education, training, and library occupations:",8633,0.0465802650321578,"white_collar","production",29421,0.158744118789658,82827,0.446901843138948,"2013"
"644","Multnomah ",388842," Education, training, and library occupations:",24781,0.0637302554765175,"white_collar","production",83792,0.21549112492992,190696,0.490420273530123,"2013"
"645","Washington ",276940," Education, training, and library occupations:",14782,0.0533761825666209,"white_collar","production",49788,0.17977901350473,136135,0.491568570809562,"2013"
"646","Clackamas ",185336," Arts, design, entertainment, sports, and media occupations:",3720,0.0200716536452713,"white_collar","production",29421,0.158744118789658,82827,0.446901843138948,"2013"
"647","Multnomah ",388842," Arts, design, entertainment, sports, and media occupations:",14011,0.0360326302199865,"white_collar","production",83792,0.21549112492992,190696,0.490420273530123,"2013"
"648","Washington ",276940," Arts, design, entertainment, sports, and media occupations:",7009,0.0253087311330974,"white_collar","production",49788,0.17977901350473,136135,0.491568570809562,"2013"
"649","Clackamas ",185336," Health diagnosing and treating practitioners and other technical occupations:",7601,0.0410119998273406,"white_collar","healthcare",15343,0.0827847800751068,82827,0.446901843138948,"2013"
"650","Multnomah ",388842," Health diagnosing and treating practitioners and other technical occupations:",19520,0.0502003384408063,"white_collar","healthcare",33134,0.0852119884168891,190696,0.490420273530123,"2013"
"651","Washington ",276940," Health diagnosing and treating practitioners and other technical occupations:",9893,0.0357225391781613,"white_collar","healthcare",18664,0.0673936592763776,136135,0.491568570809562,"2013"
"652","Clackamas ",185336," Health technologists and technicians",2659,0.0143469158717141,"white_collar","healthcare",15343,0.0827847800751068,82827,0.446901843138948,"2013"
"653","Multnomah ",388842," Health technologists and technicians",3682,0.00946914170794307,"white_collar","healthcare",33134,0.0852119884168891,190696,0.490420273530123,"2013"
"654","Washington ",276940," Health technologists and technicians",4663,0.0168375821477576,"white_collar","healthcare",18664,0.0673936592763776,136135,0.491568570809562,"2013"
"655","Clackamas ",185336," Nursing, psychiatric, and home health aides",2830,0.0152695644666983,"white_collar","healthcare",15343,0.0827847800751068,82827,0.446901843138948,"2013"
"656","Multnomah ",388842," Nursing, psychiatric, and home health aides",4508,0.0115933978325387,"white_collar","healthcare",33134,0.0852119884168891,190696,0.490420273530123,"2013"
"657","Washington ",276940," Nursing, psychiatric, and home health aides",1791,0.00646710478804073,"white_collar","healthcare",18664,0.0673936592763776,136135,0.491568570809562,"2013"
"658","Clackamas ",185336," Occupational and physical therapist assistants and aides",271,0.00146220917684638,"white_collar","healthcare",15343,0.0827847800751068,82827,0.446901843138948,"2013"
"659","Multnomah ",388842," Occupational and physical therapist assistants and aides",43,0.000110584761934153,"white_collar","healthcare",33134,0.0852119884168891,190696,0.490420273530123,"2013"
"660","Washington ",276940," Occupational and physical therapist assistants and aides",185,0.000668014732433018,"white_collar","healthcare",18664,0.0673936592763776,136135,0.491568570809562,"2013"
"661","Clackamas ",185336," Other healthcare support occupations",1982,0.0106940907325074,"white_collar","healthcare",15343,0.0827847800751068,82827,0.446901843138948,"2013"
"662","Multnomah ",388842," Other healthcare support occupations",5381,0.0138385256736669,"white_collar","healthcare",33134,0.0852119884168891,190696,0.490420273530123,"2013"
"663","Washington ",276940," Other healthcare support occupations",2132,0.00769841842998483,"white_collar","healthcare",18664,0.0673936592763776,136135,0.491568570809562,"2013"
"664","Clackamas ",185336," Fire fighting and prevention workers",358,0.00193162688306643,"blue_collar","civil_servant",2336,0.0126041351922994,89614,0.48352181982993,"2013"
"665","Multnomah ",388842," Fire fighting and prevention workers",368,0.000946399823064381,"blue_collar","civil_servant",4490,0.0115471065368453,175088,0.450280576686675,"2013"
"666","Washington ",276940," Fire fighting and prevention workers",313,0.00113020870946775,"blue_collar","civil_servant",3889,0.0140427529428757,123391,0.445551382971041,"2013"
"667","Clackamas ",185336," Law enforcement workers",1184,0.00638839728924764,"blue_collar","civil_servant",2336,0.0126041351922994,89614,0.48352181982993,"2013"
"668","Multnomah ",388842," Law enforcement workers",626,0.0016099083946693,"blue_collar","civil_servant",4490,0.0115471065368453,175088,0.450280576686675,"2013"
"669","Washington ",276940," Law enforcement workers",1282,0.00462916155123854,"blue_collar","civil_servant",3889,0.0140427529428757,123391,0.445551382971041,"2013"
"670","Clackamas ",185336," Other protective service workers",794,0.00428411101998532,"blue_collar","civil_servant",2336,0.0126041351922994,89614,0.48352181982993,"2013"
"671","Multnomah ",388842," Other protective service workers",3496,0.00899079831911162,"blue_collar","civil_servant",4490,0.0115471065368453,175088,0.450280576686675,"2013"
"672","Washington ",276940," Other protective service workers",2294,0.00828338268216942,"blue_collar","civil_servant",3889,0.0140427529428757,123391,0.445551382971041,"2013"
"673","Clackamas ",185336," Cooks and food preparation workers",4144,0.0223593905123667,"blue_collar","service",51554,0.278165062373203,89614,0.48352181982993,"2013"
"674","Multnomah ",388842," Cooks and food preparation workers",10846,0.0278930773939029,"blue_collar","service",108718,0.279594282510634,175088,0.450280576686675,"2013"
"675","Washington ",276940," Cooks and food preparation workers",5280,0.0190655015526829,"blue_collar","service",75757,0.273550227486098,123391,0.445551382971041,"2013"
"676","Clackamas ",185336," Waiters and waitresses",2130,0.0114926403936634,"blue_collar","service",51554,0.278165062373203,89614,0.48352181982993,"2013"
"677","Multnomah ",388842," Waiters and waitresses",6838,0.01758554888618,"blue_collar","service",108718,0.279594282510634,175088,0.450280576686675,"2013"
"678","Washington ",276940," Waiters and waitresses",4544,0.0164078861847332,"blue_collar","service",75757,0.273550227486098,123391,0.445551382971041,"2013"
"679","Clackamas ",185336," Food and beverage serving workers except waiters/waitresses",1136,0.00612940820995381,"blue_collar","service",51554,0.278165062373203,89614,0.48352181982993,"2013"
"680","Multnomah ",388842," Food and beverage serving workers except waiters/waitresses",4997,0.0128509780322085,"blue_collar","service",108718,0.279594282510634,175088,0.450280576686675,"2013"
"681","Washington ",276940," Food and beverage serving workers except waiters/waitresses",1625,0.00586769697407381,"blue_collar","service",75757,0.273550227486098,123391,0.445551382971041,"2013"
"682","Clackamas ",185336," Other food preparation and serving related workers",897,0.00483985841930332,"blue_collar","service",51554,0.278165062373203,89614,0.48352181982993,"2013"
"683","Multnomah ",388842," Other food preparation and serving related workers",2444,0.00628532925969931,"blue_collar","service",108718,0.279594282510634,175088,0.450280576686675,"2013"
"684","Washington ",276940," Other food preparation and serving related workers",1195,0.00431501408247274,"blue_collar","service",75757,0.273550227486098,123391,0.445551382971041,"2013"
"685","Clackamas ",185336," Building cleaning and pest control workers",3472,0.0187335434022532,"blue_collar","service",51554,0.278165062373203,89614,0.48352181982993,"2013"
"686","Multnomah ",388842," Building cleaning and pest control workers",9253,0.02379629772504,"blue_collar","service",108718,0.279594282510634,175088,0.450280576686675,"2013"
"687","Washington ",276940," Building cleaning and pest control workers",4918,0.0177583592113815,"blue_collar","service",75757,0.273550227486098,123391,0.445551382971041,"2013"
"688","Clackamas ",185336," Grounds maintenance workers",1036,0.00558984762809168,"blue_collar","service",51554,0.278165062373203,89614,0.48352181982993,"2013"
"689","Multnomah ",388842," Grounds maintenance workers",3856,0.00991662423297895,"blue_collar","service",108718,0.279594282510634,175088,0.450280576686675,"2013"
"690","Washington ",276940," Grounds maintenance workers",1468,0.00530078717411714,"blue_collar","service",75757,0.273550227486098,123391,0.445551382971041,"2013"
"691","Clackamas ",185336," Personal appearance workers",2042,0.0110178270816247,"blue_collar","service",51554,0.278165062373203,89614,0.48352181982993,"2013"
"692","Multnomah ",388842," Personal appearance workers",4570,0.0117528456288158,"blue_collar","service",108718,0.279594282510634,175088,0.450280576686675,"2013"
"693","Washington ",276940," Personal appearance workers",1549,0.00559326930020943,"blue_collar","service",75757,0.273550227486098,123391,0.445551382971041,"2013"
"694","Clackamas ",185336," Baggage porters and concierges, and tour and travel guides",248,0.00133811024301809,"blue_collar","service",51554,0.278165062373203,89614,0.48352181982993,"2013"
"695","Multnomah ",388842," Baggage porters and concierges, and tour and travel guides",803,0.00206510613565407,"blue_collar","service",108718,0.279594282510634,175088,0.450280576686675,"2013"
"696","Washington ",276940," Baggage porters and concierges, and tour and travel guides",49,0.00017693363183361,"blue_collar","service",75757,0.273550227486098,123391,0.445551382971041,"2013"
"697","Clackamas ",185336," Child care workers",1498,0.00808261751629473,"blue_collar","service",51554,0.278165062373203,89614,0.48352181982993,"2013"
"698","Multnomah ",388842," Child care workers",3376,0.00868218968115584,"blue_collar","service",108718,0.279594282510634,175088,0.450280576686675,"2013"
"699","Washington ",276940," Child care workers",3004,0.010847114898534,"blue_collar","service",75757,0.273550227486098,123391,0.445551382971041,"2013"
"700","Clackamas ",185336," Other personal care and service workers except personal appearance, baggage porters, concierges, and child care workers",2806,0.0151400699270514,"blue_collar","service",51554,0.278165062373203,89614,0.48352181982993,"2013"
"701","Multnomah ",388842," Other personal care and service workers except personal appearance, baggage porters, concierges, and child care workers",9212,0.0236908564404051,"blue_collar","service",108718,0.279594282510634,175088,0.450280576686675,"2013"
"702","Washington ",276940," Other personal care and service workers except personal appearance, baggage porters, concierges, and child care workers",4402,0.0158951397414602,"blue_collar","service",75757,0.273550227486098,123391,0.445551382971041,"2013"
"703","Clackamas ",185336," Cashiers",2360,0.0127336297319463,"blue_collar","service",51554,0.278165062373203,89614,0.48352181982993,"2013"
"704","Multnomah ",388842," Cashiers",6280,0.0161505187196856,"blue_collar","service",108718,0.279594282510634,175088,0.450280576686675,"2013"
"705","Washington ",276940," Cashiers",7079,0.0255614934642883,"blue_collar","service",75757,0.273550227486098,123391,0.445551382971041,"2013"
"706","Clackamas ",185336," Retail sales workers except cashiers",5727,0.0309006345232443,"blue_collar","service",51554,0.278165062373203,89614,0.48352181982993,"2013"
"707","Multnomah ",388842," Retail sales workers except cashiers",9452,0.0243080737163167,"blue_collar","service",108718,0.279594282510634,175088,0.450280576686675,"2013"
"708","Washington ",276940," Retail sales workers except cashiers",7785,0.0281107821188705,"blue_collar","service",75757,0.273550227486098,123391,0.445551382971041,"2013"
"709","Clackamas ",185336," Sales representatives, services",2764,0.0149134544826693,"blue_collar","service",51554,0.278165062373203,89614,0.48352181982993,"2013"
"710","Multnomah ",388842," Sales representatives, services",2928,0.00753005076612094,"blue_collar","service",108718,0.279594282510634,175088,0.450280576686675,"2013"
"711","Washington ",276940," Sales representatives, services",3903,0.0140933054091139,"blue_collar","service",75757,0.273550227486098,123391,0.445551382971041,"2013"
"712","Clackamas ",185336," Sales representatives, wholesale and manufacturing",2518,0.0135861354512885,"blue_collar","service",51554,0.278165062373203,89614,0.48352181982993,"2013"
"713","Multnomah ",388842," Sales representatives, wholesale and manufacturing",3100,0.00797238981385756,"blue_collar","service",108718,0.279594282510634,175088,0.450280576686675,"2013"
"714","Washington ",276940," Sales representatives, wholesale and manufacturing",3272,0.0118148335379505,"blue_collar","service",75757,0.273550227486098,123391,0.445551382971041,"2013"
"715","Clackamas ",185336," Other sales and related workers",1717,0.0092642551905728,"blue_collar","service",51554,0.278165062373203,89614,0.48352181982993,"2013"
"716","Multnomah ",388842," Other sales and related workers",4559,0.0117245565036699,"blue_collar","service",108718,0.279594282510634,175088,0.450280576686675,"2013"
"717","Washington ",276940," Other sales and related workers",2426,0.0087600202209865,"blue_collar","service",75757,0.273550227486098,123391,0.445551382971041,"2013"
"718","Clackamas ",185336," Communications equipment operators",331,0.00178594552596366,"blue_collar","service",51554,0.278165062373203,89614,0.48352181982993,"2013"
"719","Multnomah ",388842," Communications equipment operators",552,0.00141959973459657,"blue_collar","service",108718,0.279594282510634,175088,0.450280576686675,"2013"
"720","Washington ",276940," Communications equipment operators",149,0.000538022676391998,"blue_collar","service",75757,0.273550227486098,123391,0.445551382971041,"2013"
"721","Clackamas ",185336," Financial clerks except bookkeeping, accounting, and auditing clerks",1341,0.00723550740277118,"white_collar","business",39743,0.214437562049467,82827,0.446901843138948,"2013"
"722","Multnomah ",388842," Financial clerks except bookkeeping, accounting, and auditing clerks",2149,0.00552666635805803,"white_collar","business",74138,0.190663560006378,190696,0.490420273530123,"2013"
"723","Washington ",276940," Financial clerks except bookkeeping, accounting, and auditing clerks",2076,0.00749620856503214,"white_collar","business",58026,0.20952552899545,136135,0.491568570809562,"2013"
"724","Clackamas ",185336," Bookkeeping, accounting, and auditing clerks",2128,0.0114818491820262,"white_collar","business",39743,0.214437562049467,82827,0.446901843138948,"2013"
"725","Multnomah ",388842," Bookkeeping, accounting, and auditing clerks",2668,0.00686139871721676,"white_collar","business",74138,0.190663560006378,190696,0.490420273530123,"2013"
"726","Washington ",276940," Bookkeeping, accounting, and auditing clerks",2606,0.00940998050119159,"white_collar","business",58026,0.20952552899545,136135,0.491568570809562,"2013"
"727","Clackamas ",185336," Information and record clerks except customer service representatives",4788,0.0258341606595589,"white_collar","business",39743,0.214437562049467,82827,0.446901843138948,"2013"
"728","Multnomah ",388842," Information and record clerks except customer service representatives",6778,0.0174312445672021,"white_collar","business",74138,0.190663560006378,190696,0.490420273530123,"2013"
"729","Washington ",276940," Information and record clerks except customer service representatives",5955,0.021502852603452,"white_collar","business",58026,0.20952552899545,136135,0.491568570809562,"2013"
"730","Clackamas ",185336," Customer service representatives",4087,0.0220518409807053,"blue_collar","service",51554,0.278165062373203,89614,0.48352181982993,"2013"
"731","Multnomah ",388842," Customer service representatives",6073,0.0156181688192119,"blue_collar","service",108718,0.279594282510634,175088,0.450280576686675,"2013"
"732","Washington ",276940," Customer service representatives",7086,0.0255867696974074,"blue_collar","service",75757,0.273550227486098,123391,0.445551382971041,"2013"
"733","Clackamas ",185336," Material recording, scheduling, dispatching, and distributing workers",3992,0.0215392584279363,"blue_collar","service",51554,0.278165062373203,89614,0.48352181982993,"2013"
"734","Multnomah ",388842," Material recording, scheduling, dispatching, and distributing workers",6842,0.0175958358407785,"blue_collar","service",108718,0.279594282510634,175088,0.450280576686675,"2013"
"735","Washington ",276940," Material recording, scheduling, dispatching, and distributing workers",5282,0.0190727233335741,"blue_collar","service",75757,0.273550227486098,123391,0.445551382971041,"2013"
"736","Clackamas ",185336," Secretaries and administrative assistants",4341,0.0234223248586351,"blue_collar","service",51554,0.278165062373203,89614,0.48352181982993,"2013"
"737","Multnomah ",388842," Secretaries and administrative assistants",5944,0.0152864145334095,"blue_collar","service",108718,0.279594282510634,175088,0.450280576686675,"2013"
"738","Washington ",276940," Secretaries and administrative assistants",4870,0.0175850364699935,"blue_collar","service",75757,0.273550227486098,123391,0.445551382971041,"2013"
"739","Clackamas ",185336," Other office and administrative support workers",4308,0.0232442698666206,"blue_collar","service",51554,0.278165062373203,89614,0.48352181982993,"2013"
"740","Multnomah ",388842," Other office and administrative support workers",6793,0.0174698206469466,"blue_collar","service",108718,0.279594282510634,175088,0.450280576686675,"2013"
"741","Washington ",276940," Other office and administrative support workers",5871,0.021199537806023,"blue_collar","service",75757,0.273550227486098,123391,0.445551382971041,"2013"
"742","Clackamas ",185336," Agricultural workers",881,0.00475352872620538,"blue_collar","production",29421,0.158744118789658,89614,0.48352181982993,"2013"
"743","Multnomah ",388842," Agricultural workers",1673,0.00430251876083345,"blue_collar","production",83792,0.21549112492992,175088,0.450280576686675,"2013"
"744","Washington ",276940," Agricultural workers",4078,0.0147252112370911,"blue_collar","production",49788,0.17977901350473,123391,0.445551382971041,"2013"
"745","Clackamas ",185336," Fishing and hunting, and forest, conservation, and logging workers",476,0.00256830836966375,"blue_collar","production",29421,0.158744118789658,89614,0.48352181982993,"2013"
"746","Multnomah ",388842," Fishing and hunting, and forest, conservation, and logging workers",631,0.00162276708791746,"blue_collar","production",83792,0.21549112492992,175088,0.450280576686675,"2013"
"747","Washington ",276940," Fishing and hunting, and forest, conservation, and logging workers",485,0.00175128186610818,"blue_collar","production",49788,0.17977901350473,123391,0.445551382971041,"2013"
"748","Clackamas ",185336," Carpenters",1327,0.00715996892131048,"blue_collar","construction\contracting",13778,0.0743406569689645,89614,0.48352181982993,"2013"
"749","Multnomah ",388842," Carpenters",3211,0.00825785280396665,"blue_collar","construction\contracting",18597,0.0478266236671964,175088,0.450280576686675,"2013"
"750","Washington ",276940," Carpenters",1341,0.00484220408752798,"blue_collar","construction\contracting",13547,0.0489167328663248,123391,0.445551382971041,"2013"
"751","Clackamas ",185336," Construction laborers",1802,0.00972288168515561,"blue_collar","construction\contracting",13778,0.0743406569689645,89614,0.48352181982993,"2013"
"752","Multnomah ",388842," Construction laborers",2207,0.00567582719973665,"blue_collar","construction\contracting",18597,0.0478266236671964,175088,0.450280576686675,"2013"
"753","Washington ",276940," Construction laborers",1743,0.0062937820466527,"blue_collar","construction\contracting",13547,0.0489167328663248,123391,0.445551382971041,"2013"
"754","Clackamas ",185336," Electricians",1228,0.00662580394526697,"blue_collar","construction\contracting",13778,0.0743406569689645,89614,0.48352181982993,"2013"
"755","Multnomah ",388842," Electricians",536,0.00137845191620247,"blue_collar","construction\contracting",18597,0.0478266236671964,175088,0.450280576686675,"2013"
"756","Washington ",276940," Electricians",538,0.00194265905972413,"blue_collar","construction\contracting",13547,0.0489167328663248,123391,0.445551382971041,"2013"
"757","Clackamas ",185336," Painters and paperhangers",409,0.00220680277981612,"blue_collar","construction\contracting",13778,0.0743406569689645,89614,0.48352181982993,"2013"
"758","Multnomah ",388842," Painters and paperhangers",1744,0.00448511220495728,"blue_collar","construction\contracting",18597,0.0478266236671964,175088,0.450280576686675,"2013"
"759","Washington ",276940," Painters and paperhangers",1631,0.00588936231674731,"blue_collar","construction\contracting",13547,0.0489167328663248,123391,0.445551382971041,"2013"
"760","Clackamas ",185336," Pipelayers, plumbers, pipefitters, and steamfitters",1027,0.00554128717572409,"blue_collar","construction\contracting",13778,0.0743406569689645,89614,0.48352181982993,"2013"
"761","Multnomah ",388842," Pipelayers, plumbers, pipefitters, and steamfitters",427,0.00109813240339264,"blue_collar","construction\contracting",18597,0.0478266236671964,175088,0.450280576686675,"2013"
"762","Washington ",276940," Pipelayers, plumbers, pipefitters, and steamfitters",869,0.00313786379721239,"blue_collar","construction\contracting",13547,0.0489167328663248,123391,0.445551382971041,"2013"
"763","Clackamas ",185336," Construction trades workers except carpenters, electricians, painters, plumbers, and construction laborers",1722,0.0092912332196659,"blue_collar","construction\contracting",13778,0.0743406569689645,89614,0.48352181982993,"2013"
"764","Multnomah ",388842," Construction trades workers except carpenters, electricians, painters, plumbers, and construction laborers",3481,0.00895222223936715,"blue_collar","construction\contracting",18597,0.0478266236671964,175088,0.450280576686675,"2013"
"765","Washington ",276940," Construction trades workers except carpenters, electricians, painters, plumbers, and construction laborers",2335,0.00843142919043836,"blue_collar","construction\contracting",13547,0.0489167328663248,123391,0.445551382971041,"2013"
"766","Clackamas ",185336," Other construction workers and helpers",438,0.00236327534855614,"blue_collar","construction\contracting",13778,0.0743406569689645,89614,0.48352181982993,"2013"
"767","Multnomah ",388842," Other construction workers and helpers",214,0.000550352071021135,"blue_collar","construction\contracting",18597,0.0478266236671964,175088,0.450280576686675,"2013"
"768","Washington ",276940," Other construction workers and helpers",280,0.00101104932476349,"blue_collar","construction\contracting",13547,0.0489167328663248,123391,0.445551382971041,"2013"
"769","Clackamas ",185336," Extraction workers",0,0,"blue_collar","construction\contracting",13778,0.0743406569689645,89614,0.48352181982993,"2013"
"770","Multnomah ",388842," Extraction workers",0,0,"blue_collar","construction\contracting",18597,0.0478266236671964,175088,0.450280576686675,"2013"
"771","Washington ",276940," Extraction workers",136,0.000491081100599408,"blue_collar","construction\contracting",13547,0.0489167328663248,123391,0.445551382971041,"2013"
"772","Clackamas ",185336," Vehicle and mobile equipment mechanics, installers, and repairers",2559,0.0138073552898519,"blue_collar","construction\contracting",13778,0.0743406569689645,89614,0.48352181982993,"2013"
"773","Multnomah ",388842," Vehicle and mobile equipment mechanics, installers, and repairers",3255,0.00837100930455043,"blue_collar","construction\contracting",18597,0.0478266236671964,175088,0.450280576686675,"2013"
"774","Washington ",276940," Vehicle and mobile equipment mechanics, installers, and repairers",1521,0.00549216436773308,"blue_collar","construction\contracting",13547,0.0489167328663248,123391,0.445551382971041,"2013"
"775","Clackamas ",185336," Other installation, maintenance, and repair occupations including electrical and electronic equipment mechanics, installers, and repairers",3266,0.0176220486036172,"blue_collar","construction\contracting",13778,0.0743406569689645,89614,0.48352181982993,"2013"
"776","Multnomah ",388842," Other installation, maintenance, and repair occupations including electrical and electronic equipment mechanics, installers, and repairers",3522,0.00905766352400204,"blue_collar","construction\contracting",18597,0.0478266236671964,175088,0.450280576686675,"2013"
"777","Washington ",276940," Other installation, maintenance, and repair occupations including electrical and electronic equipment mechanics, installers, and repairers",3153,0.011385137574926,"blue_collar","construction\contracting",13547,0.0489167328663248,123391,0.445551382971041,"2013"
"778","Clackamas ",185336," Assemblers and fabricators",1377,0.00742974921224155,"blue_collar","production",29421,0.158744118789658,89614,0.48352181982993,"2013"
"779","Multnomah ",388842," Assemblers and fabricators",3163,0.00813440934878434,"blue_collar","production",83792,0.21549112492992,175088,0.450280576686675,"2013"
"780","Washington ",276940," Assemblers and fabricators",3733,0.0134794540333646,"blue_collar","production",49788,0.17977901350473,123391,0.445551382971041,"2013"
"781","Clackamas ",185336," Food processing workers",1279,0.00690097984201666,"blue_collar","production",29421,0.158744118789658,89614,0.48352181982993,"2013"
"782","Multnomah ",388842," Food processing workers",2289,0.00588670976900643,"blue_collar","production",83792,0.21549112492992,175088,0.450280576686675,"2013"
"783","Washington ",276940," Food processing workers",859,0.00310175489275655,"blue_collar","production",49788,0.17977901350473,123391,0.445551382971041,"2013"
