"","job","job_class","job_type","year","population","n_city","job_prop","job_type_n","job_type_prop","job_class_n","job_class_prop"
"211"," Driver/sales workers and truck drivers","blue_collar","production",2008,1980276,33111,0.0167203965507838,350305,0.176897058793825,904571,0.456790366595363
"212"," Driver/sales workers and truck drivers","blue_collar","production",2009,1928151,31779,0.0164815929872712,337613,0.175096763687076,853909,0.442864174019566
"213"," Driver/sales workers and truck drivers","blue_collar","transportation",2010,1894612,29340,0.0154860203566746,94907,0.0500931061346598,865244,0.45668664613124
"214"," Driver/sales workers and truck drivers","blue_collar","transportation",2011,1813740,29156,0.0160750713994288,96398,0.0531487423776285,829037,0.457087013574162
"215"," Driver/sales workers and truck drivers","blue_collar","transportation",2012,1998829,36377,0.0181991556056071,109747,0.0549056472564687,922131,0.461335612000827
"216"," Driver/sales workers and truck drivers","blue_collar","transportation",2013,2024593,33064,0.0163311836008521,106892,0.0527967843413466,922443,0.455618981197702
"217"," Driver/sales workers and truck drivers","blue_collar","transportation",2014,2090871,34711,0.0166012154743167,114833,0.0549211309545161,948478,0.453628176965485
"218"," Driver/sales workers and truck drivers","blue_collar","transportation",2015,2134655,37014,0.0173395700944649,120064,0.0562451543692072,964192,0.451685166923929
"219"," Driver/sales workers and truck drivers","blue_collar","transportation",2016,2203257,41684,0.0189192636174536,129918,0.0589663393784747,959708,0.435586043752499
"220"," Education, training, and library occupations:","white_collar","production",2006,1890899,95046,0.0502649797794594,328772,0.173870735560175,953738,0.504383364738148
"221"," Education, training, and library occupations:","white_collar","production",2007,1932916,99910,0.0516887438460854,335566,0.173606095660649,981497,0.507780472612364
"222"," Education, training, and library occupations:","white_collar","production",2008,1980276,100016,0.0505060910701337,350305,0.176897058793825,1007380,0.508706867123573
"223"," Education, training, and library occupations:","white_collar","production",2009,1928151,101227,0.0524995189692094,337613,0.175096763687076,1005970,0.521727810736815
"224"," Education, training, and library occupations:","white_collar","production",2010,1894612,96896,0.0511429253060785,309522,0.163369597574596,912653,0.481709711539883
"225"," Education, training, and library occupations:","white_collar","production",2011,1813740,90578,0.0499399031834772,277751,0.153137164091876,869673,0.479491547851401
"226"," Education, training, and library occupations:","white_collar","production",2012,1998829,103505,0.0517828188404311,327093,0.163642312574012,959323,0.479942506337461
"227"," Education, training, and library occupations:","white_collar","production",2013,2024593,101928,0.0503449335249109,331157,0.163567195974697,983559,0.485805789114158
"228"," Education, training, and library occupations:","white_collar","production",2014,2090871,110355,0.0527794397645766,340474,0.162838357794431,1022489,0.489025387027703
"229"," Education, training, and library occupations:","white_collar","production",2015,2134655,115441,0.0540794648315536,349043,0.163512605081383,1055575,0.494494426499833
"230"," Education, training, and library occupations:","white_collar","production",2016,2203257,117263,0.0532225700406262,356677,0.161886243865332,1108738,0.503226813757995
"231"," Electrical equipment mechanics and other installation, maintenance, and repair occupations including supervisors","blue_collar","construction\contracting",2006,1890899,31974,0.016909417160832,142043,0.0751192951077768,874006,0.46221717817821
"232"," Electrical equipment mechanics and other installation, maintenance, and repair occupations including supervisors","blue_collar","construction\contracting",2007,1932916,35383,0.0183055031879295,128274,0.0663629459324668,890284,0.460591148296149
"233"," Electrical equipment mechanics and other installation, maintenance, and repair occupations including supervisors","blue_collar","construction\contracting",2008,1980276,38719,0.0195523250294403,137656,0.0695135425566941,904571,0.456790366595363
"234"," Electrical equipment mechanics and other installation, maintenance, and repair occupations including supervisors","blue_collar","construction\contracting",2009,1928151,36575,0.0189689500459248,125061,0.0648605840517677,853909,0.442864174019566
"235"," Electricians","blue_collar","construction\contracting",2010,1894612,8383,0.00442465264655771,136436,0.0720126337213108,865244,0.45668664613124
"236"," Electricians","blue_collar","construction\contracting",2011,1813740,7388,0.00407335119697421,123972,0.0683515829170664,829037,0.457087013574162
"237"," Electricians","blue_collar","construction\contracting",2012,1998829,9549,0.00477729710745642,137415,0.068747751808684,922131,0.461335612000827
"238"," Electricians","blue_collar","construction\contracting",2013,2024593,8565,0.00423047990386216,135452,0.0669033232852232,922443,0.455618981197702
"239"," Electricians","blue_collar","construction\contracting",2014,2090871,10818,0.00517392034228798,138084,0.0660413770146508,948478,0.453628176965485
"240"," Electricians","blue_collar","construction\contracting",2015,2134655,12554,0.00588104400945352,150086,0.0703092537201562,964192,0.451685166923929
"241"," Electricians","blue_collar","construction\contracting",2016,2203257,13232,0.00600565435625531,148581,0.0674369807970654,959708,0.435586043752499
"242"," Electricians","blue_collar","service",2006,1890899,9789,0.00517690262673998,508925,0.269144465145944,874006,0.46221717817821
"243"," Electricians","blue_collar","service",2007,1932916,12610,0.00652382203882631,525792,0.272020098131528,890284,0.460591148296149
"244"," Electricians","blue_collar","service",2008,1980276,11028,0.005568920695903,525773,0.265504909416667,904571,0.456790366595363
"245"," Electricians","blue_collar","service",2009,1928151,9885,0.00512667317030668,498458,0.258516060204828,853909,0.442864174019566
"246"," Extraction workers","blue_collar","construction\contracting",2006,1890899,315,0.000166587427461752,142043,0.0751192951077768,874006,0.46221717817821
"247"," Extraction workers","blue_collar","construction\contracting",2007,1932916,417,0.000215736224440172,128274,0.0663629459324668,890284,0.460591148296149
"248"," Extraction workers","blue_collar","construction\contracting",2008,1980276,386,0.000194922323958882,137656,0.0695135425566941,904571,0.456790366595363
"249"," Extraction workers","blue_collar","construction\contracting",2009,1928151,559,0.000289915053333479,125061,0.0648605840517677,853909,0.442864174019566
"250"," Extraction workers","blue_collar","construction\contracting",2010,1894612,405,0.000213764084678024,136436,0.0720126337213108,865244,0.45668664613124
"251"," Extraction workers","blue_collar","construction\contracting",2011,1813740,319,0.000175879674043689,123972,0.0683515829170664,829037,0.457087013574162
"252"," Extraction workers","blue_collar","construction\contracting",2012,1998829,378,0.000189110724329095,137415,0.068747751808684,922131,0.461335612000827
"253"," Extraction workers","blue_collar","construction\contracting",2013,2024593,521,0.000257335671910354,135452,0.0669033232852232,922443,0.455618981197702
"254"," Extraction workers","blue_collar","construction\contracting",2014,2090871,649,0.000310396958970687,138084,0.0660413770146508,948478,0.453628176965485
"255"," Extraction workers","blue_collar","construction\contracting",2015,2134655,399,0.000186915450037594,150086,0.0703092537201562,964192,0.451685166923929
"256"," Extraction workers","blue_collar","construction\contracting",2016,2203257,571,0.000259161777314222,148581,0.0674369807970654,959708,0.435586043752499
"257"," Financial clerks except bookkeeping, accounting, and auditing clerks","blue_collar","service",2006,1890899,14575,0.00770797382620648,508925,0.269144465145944,874006,0.46221717817821
"258"," Financial clerks except bookkeeping, accounting, and auditing clerks","blue_collar","service",2007,1932916,15698,0.00812140827640725,525792,0.272020098131528,890284,0.460591148296149
"259"," Financial clerks except bookkeeping, accounting, and auditing clerks","blue_collar","service",2008,1980276,13515,0.0068248062391303,525773,0.265504909416667,904571,0.456790366595363
"260"," Financial clerks except bookkeeping, accounting, and auditing clerks","blue_collar","service",2009,1928151,14050,0.00728677370185219,498458,0.258516060204828,853909,0.442864174019566
"261"," Financial clerks except bookkeeping, accounting, and auditing clerks","white_collar","business",2010,1894612,16015,0.00845291806449025,400373,0.211321895987147,912653,0.481709711539883
"262"," Financial clerks except bookkeeping, accounting, and auditing clerks","white_collar","business",2011,1813740,18259,0.010067043787974,380651,0.209870764277129,869673,0.479491547851401
"263"," Financial clerks except bookkeeping, accounting, and auditing clerks","white_collar","business",2012,1998829,19113,0.00956209860873541,411100,0.205670420030928,959323,0.479942506337461
"264"," Financial clerks except bookkeeping, accounting, and auditing clerks","white_collar","business",2013,2024593,15611,0.00771068555507206,424180,0.209513714608319,983559,0.485805789114158
"265"," Financial clerks except bookkeeping, accounting, and auditing clerks","white_collar","business",2014,2090871,16108,0.00770396643312763,441645,0.211225369714344,1022489,0.489025387027703
"266"," Financial clerks except bookkeeping, accounting, and auditing clerks","white_collar","business",2015,2134655,17079,0.00800082448920317,453622,0.212503659841989,1055575,0.494494426499833
"267"," Financial clerks except bookkeeping, accounting, and auditing clerks","white_collar","business",2016,2203257,18487,0.00839075967987393,482261,0.218885495427905,1108738,0.503226813757995
"268"," Fire fighting and prevention workers","blue_collar","civil_servant",2010,1894612,4229,0.00223211929408238,28870,0.0152379484559372,865244,0.45668664613124
"269"," Fire fighting and prevention workers","blue_collar","civil_servant",2011,1813740,3891,0.00214529094578054,28345,0.0156279290306218,829037,0.457087013574162
"270"," Fire fighting and prevention workers","blue_collar","civil_servant",2012,1998829,5719,0.00286117521809019,34755,0.0173876804869251,922131,0.461335612000827
"271"," Fire fighting and prevention workers","blue_collar","civil_servant",2013,2024593,3961,0.00195644260352575,32081,0.0158456539166144,922443,0.455618981197702
"272"," Fire fighting and prevention workers","blue_collar","civil_servant",2014,2090871,5237,0.00250469780297302,33729,0.0161315547444103,948478,0.453628176965485
"273"," Fire fighting and prevention workers","blue_collar","civil_servant",2015,2134655,4427,0.00207387142184568,30220,0.014156854386306,964192,0.451685166923929
"274"," Fire fighting and prevention workers","blue_collar","civil_servant",2016,2203257,4156,0.00188629833015395,29965,0.0136003198900537,959708,0.435586043752499
"275"," Fire fighting and prevention workers including supervisors","white_collar","healthcare",2006,1890899,5473,0.00289439044602594,124537,0.0658612649327119,953738,0.504383364738148
"276"," Fire fighting and prevention workers including supervisors","white_collar","healthcare",2007,1932916,5005,0.00258935204633828,132134,0.068359928729443,981497,0.507780472612364
"277"," Fire fighting and prevention workers including supervisors","white_collar","healthcare",2008,1980276,4601,0.00232341350397621,131996,0.0666553551121157,1007380,0.508706867123573
"278"," Fire fighting and prevention workers including supervisors","white_collar","healthcare",2009,1928151,4694,0.00243445663747289,145210,0.075310491761278,1005970,0.521727810736815
"279"," Fishing and hunting, and forest, conservation, and logging workers","blue_collar","production",2010,1894612,2541,0.00134117170164656,309522,0.163369597574596,865244,0.45668664613124
"280"," Fishing and hunting, and forest, conservation, and logging workers","blue_collar","production",2011,1813740,1600,0.000882155104921323,277751,0.153137164091876,829037,0.457087013574162
"281"," Fishing and hunting, and forest, conservation, and logging workers","blue_collar","production",2012,1998829,2076,0.0010386081050455,327093,0.163642312574012,922131,0.461335612000827
"282"," Fishing and hunting, and forest, conservation, and logging workers","blue_collar","production",2013,2024593,2644,0.00130594149046253,331157,0.163567195974697,922443,0.455618981197702
"283"," Fishing and hunting, and forest, conservation, and logging workers","blue_collar","production",2014,2090871,2722,0.00130184980326381,340474,0.162838357794431,948478,0.453628176965485
"284"," Fishing and hunting, and forest, conservation, and logging workers","blue_collar","production",2015,2134655,1473,0.000690041247883147,349043,0.163512605081383,964192,0.451685166923929
"285"," Fishing and hunting, and forest, conservation, and logging workers","blue_collar","production",2016,2203257,1946,0.000883237861039361,356677,0.161886243865332,959708,0.435586043752499
"286"," Food and beverage serving workers except waiters/waitresses","blue_collar","service",2006,1890899,12409,0.0065624869440409,508925,0.269144465145944,874006,0.46221717817821
"287"," Food and beverage serving workers except waiters/waitresses","blue_collar","service",2007,1932916,16911,0.00874895753359173,525792,0.272020098131528,890284,0.460591148296149
"288"," Food and beverage serving workers except waiters/waitresses","blue_collar","service",2008,1980276,14719,0.00743280229624557,525773,0.265504909416667,904571,0.456790366595363
"289"," Food and beverage serving workers except waiters/waitresses","blue_collar","service",2009,1928151,14417,0.00747711149178669,498458,0.258516060204828,853909,0.442864174019566
"290"," Food and beverage serving workers except waiters/waitresses","blue_collar","service",2010,1894612,13642,0.00720041887204346,518182,0.273502965250933,865244,0.45668664613124
"291"," Food and beverage serving workers except waiters/waitresses","blue_collar","service",2011,1813740,14792,0.00815552394499763,500742,0.276082569717821,829037,0.457087013574162
"292"," Food and beverage serving workers except waiters/waitresses","blue_collar","service",2012,1998829,15767,0.00788811849337787,544383,0.272350961487951,922131,0.461335612000827
"293"," Food and beverage serving workers except waiters/waitresses","blue_collar","service",2013,2024593,17694,0.00873953431627987,548512,0.270924575951809,922443,0.455618981197702
"294"," Food and beverage serving workers except waiters/waitresses","blue_collar","service",2014,2090871,18303,0.00875376816647225,565044,0.270243357911607,948478,0.453628176965485
"295"," Food and beverage serving workers except waiters/waitresses","blue_collar","service",2015,2134655,16317,0.00764385814101108,566655,0.265455073536473,964192,0.451685166923929
"296"," Food and beverage serving workers except waiters/waitresses","blue_collar","service",2016,2203257,13882,0.00630067214128901,552830,0.250914895538741,959708,0.435586043752499
"297"," Food processing workers","blue_collar","construction\contracting",2006,1890899,5904,0.0031223243547117,142043,0.0751192951077768,874006,0.46221717817821
"298"," Food processing workers","blue_collar","construction\contracting",2007,1932916,5059,0.0026172891113737,128274,0.0663629459324668,890284,0.460591148296149
"299"," Food processing workers","blue_collar","construction\contracting",2008,1980276,6095,0.00307785379411759,137656,0.0695135425566941,904571,0.456790366595363
"300"," Food processing workers","blue_collar","construction\contracting",2009,1928151,5834,0.00302569663890432,125061,0.0648605840517677,853909,0.442864174019566
"301"," Food processing workers","blue_collar","production",2010,1894612,7642,0.00403354354348014,309522,0.163369597574596,865244,0.45668664613124
"302"," Food processing workers","blue_collar","production",2011,1813740,8915,0.0049152579752335,277751,0.153137164091876,829037,0.457087013574162
"303"," Food processing workers","blue_collar","production",2012,1998829,8480,0.00424248397436699,327093,0.163642312574012,922131,0.461335612000827
"304"," Food processing workers","blue_collar","production",2013,2024593,7416,0.00366295843164527,331157,0.163567195974697,922443,0.455618981197702
"305"," Food processing workers","blue_collar","production",2014,2090871,8881,0.00424751216119981,340474,0.162838357794431,948478,0.453628176965485
"306"," Food processing workers","blue_collar","production",2015,2134655,7765,0.00363759014922786,349043,0.163512605081383,964192,0.451685166923929
"307"," Food processing workers","blue_collar","production",2016,2203257,8467,0.00384294705520055,356677,0.161886243865332,959708,0.435586043752499
"308"," Grounds maintenance workers","blue_collar","service",2010,1894612,13146,0.00693862384488222,518182,0.273502965250933,865244,0.45668664613124
"309"," Grounds maintenance workers","blue_collar","service",2011,1813740,13903,0.00766537651482572,500742,0.276082569717821,829037,0.457087013574162
"310"," Grounds maintenance workers","blue_collar","service",2012,1998829,15890,0.00794965452272305,544383,0.272350961487951,922131,0.461335612000827
"311"," Grounds maintenance workers","blue_collar","service",2013,2024593,15538,0.00767462892541859,548512,0.270924575951809,922443,0.455618981197702
"312"," Grounds maintenance workers","blue_collar","service",2014,2090871,16567,0.00792349217144434,565044,0.270243357911607,948478,0.453628176965485
"313"," Grounds maintenance workers","blue_collar","service",2015,2134655,13993,0.00655515762500264,566655,0.265455073536473,964192,0.451685166923929
"314"," Grounds maintenance workers","blue_collar","service",2016,2203257,13834,0.00627888621254806,552830,0.250914895538741,959708,0.435586043752499
"315"," Health diagnosing and treating practitioners and other technical occupations:","white_collar","healthcare",2010,1894612,68202,0.0359978718597792,132882,0.0701367879016917,912653,0.481709711539883
"316"," Health diagnosing and treating practitioners and other technical occupations:","white_collar","healthcare",2011,1813740,69272,0.0381929052675687,135590,0.0747571316726763,869673,0.479491547851401
"317"," Health diagnosing and treating practitioners and other technical occupations:","white_collar","healthcare",2012,1998829,75146,0.0375950118794554,148541,0.0743140108533546,959323,0.479942506337461
"318"," Health diagnosing and treating practitioners and other technical occupations:","white_collar","healthcare",2013,2024593,77602,0.0383296791009353,150333,0.0742534425437607,983559,0.485805789114158
"319"," Health diagnosing and treating practitioners and other technical occupations:","white_collar","healthcare",2014,2090871,79720,0.0381276511080789,154174,0.0737367345952955,1022489,0.489025387027703
"320"," Health diagnosing and treating practitioners and other technical occupations:","white_collar","healthcare",2015,2134655,80307,0.0376205991132056,156112,0.0731321923214758,1055575,0.494494426499833
"321"," Health diagnosing and treating practitioners and other technical occupations:","white_collar","healthcare",2016,2203257,86937,0.0394584018115,161472,0.0732878642845569,1108738,0.503226813757995
"322"," Health technologists and technicians","white_collar","healthcare",2010,1894612,27829,0.0146884955864314,132882,0.0701367879016917,912653,0.481709711539883
"323"," Health technologists and technicians","white_collar","healthcare",2011,1813740,27898,0.0153814769481844,135590,0.0747571316726763,869673,0.479491547851401
"324"," Health technologists and technicians","white_collar","healthcare",2012,1998829,30668,0.0153429833167319,148541,0.0743140108533546,959323,0.479942506337461
"325"," Health technologists and technicians","white_collar","healthcare",2013,2024593,27940,0.013800304555039,150333,0.0742534425437607,983559,0.485805789114158
"326"," Health technologists and technicians","white_collar","healthcare",2014,2090871,33315,0.0159335511373012,154174,0.0737367345952955,1022489,0.489025387027703
"327"," Health technologists and technicians","white_collar","healthcare",2015,2134655,30252,0.014171845099091,156112,0.0731321923214758,1055575,0.494494426499833
"328"," Health technologists and technicians","white_collar","healthcare",2016,2203257,32345,0.0146805388567925,161472,0.0732878642845569,1108738,0.503226813757995
"329"," Healthcare practitioner and technical occupations:","white_collar","healthcare",2006,1890899,88042,0.0465609215510717,124537,0.0658612649327119,953738,0.504383364738148
"330"," Healthcare practitioner and technical occupations:","white_collar","healthcare",2007,1932916,92514,0.0478624006423456,132134,0.068359928729443,981497,0.507780472612364
"331"," Healthcare practitioner and technical occupations:","white_collar","healthcare",2008,1980276,92989,0.046957595809877,131996,0.0666553551121157,1007380,0.508706867123573
"332"," Healthcare practitioner and technical occupations:","white_collar","healthcare",2009,1928151,99760,0.0517386864410516,145210,0.075310491761278,1005970,0.521727810736815
"333"," Information and record clerks except customer service representatives","blue_collar","service",2006,1890899,39376,0.0208239572816951,508925,0.269144465145944,874006,0.46221717817821
"334"," Information and record clerks except customer service representatives","blue_collar","service",2007,1932916,37192,0.019241394866616,525792,0.272020098131528,890284,0.460591148296149
"335"," Information and record clerks except customer service representatives","blue_collar","service",2008,1980276,39859,0.0201280023592671,525773,0.265504909416667,904571,0.456790366595363
"336"," Information and record clerks except customer service representatives","blue_collar","service",2009,1928151,35593,0.0184596538341655,498458,0.258516060204828,853909,0.442864174019566
"337"," Information and record clerks except customer service representatives","white_collar","business",2010,1894612,38865,0.0205134349407689,400373,0.211321895987147,912653,0.481709711539883
"338"," Information and record clerks except customer service representatives","white_collar","business",2011,1813740,34695,0.0191289821032783,380651,0.209870764277129,869673,0.479491547851401
"339"," Information and record clerks except customer service representatives","white_collar","business",2012,1998829,37703,0.0188625440195234,411100,0.205670420030928,959323,0.479942506337461
"340"," Information and record clerks except customer service representatives","white_collar","business",2013,2024593,37247,0.0183972778726391,424180,0.209513714608319,983559,0.485805789114158
"341"," Information and record clerks except customer service representatives","white_collar","business",2014,2090871,33591,0.0160655535420406,441645,0.211225369714344,1022489,0.489025387027703
"342"," Information and record clerks except customer service representatives","white_collar","business",2015,2134655,32044,0.0150113250150493,453622,0.212503659841989,1055575,0.494494426499833
"343"," Information and record clerks except customer service representatives","white_collar","business",2016,2203257,35523,0.0161229488888496,482261,0.218885495427905,1108738,0.503226813757995
"344"," Laborers and material movers, hand","blue_collar","transportation",2010,1894612,27650,0.0145940171391293,94907,0.0500931061346598,865244,0.45668664613124
"345"," Laborers and material movers, hand","blue_collar","transportation",2011,1813740,31101,0.0171474411988488,96398,0.0531487423776285,829037,0.457087013574162
"346"," Laborers and material movers, hand","blue_collar","transportation",2012,1998829,34781,0.0174006881028842,109747,0.0549056472564687,922131,0.461335612000827
"347"," Laborers and material movers, hand","blue_collar","transportation",2013,2024593,36817,0.0181848895061872,106892,0.0527967843413466,922443,0.455618981197702
"348"," Laborers and material movers, hand","blue_collar","transportation",2014,2090871,36801,0.0176007989015104,114833,0.0549211309545161,948478,0.453628176965485
"349"," Laborers and material movers, hand","blue_collar","transportation",2015,2134655,36880,0.0172767964846779,120064,0.0562451543692072,964192,0.451685166923929
"350"," Laborers and material movers, hand","blue_collar","transportation",2016,2203257,46136,0.0209399085081768,129918,0.0589663393784747,959708,0.435586043752499
"351"," Law enforcement workers","blue_collar","civil_servant",2010,1894612,9396,0.00495932676453015,28870,0.0152379484559372,865244,0.45668664613124
"352"," Law enforcement workers","blue_collar","civil_servant",2011,1813740,9621,0.00530450891528003,28345,0.0156279290306218,829037,0.457087013574162
"353"," Law enforcement workers","blue_collar","civil_servant",2012,1998829,14065,0.00703661994097544,34755,0.0173876804869251,922131,0.461335612000827
"354"," Law enforcement workers","blue_collar","civil_servant",2013,2024593,11698,0.00577795142035955,32081,0.0158456539166144,922443,0.455618981197702
"355"," Law enforcement workers","blue_collar","civil_servant",2014,2090871,10920,0.00522270383969169,33729,0.0161315547444103,948478,0.453628176965485
"356"," Law enforcement workers","blue_collar","civil_servant",2015,2134655,10356,0.0048513694250359,30220,0.014156854386306,964192,0.451685166923929
"357"," Law enforcement workers","blue_collar","civil_servant",2016,2203257,10580,0.0048019817933178,29965,0.0136003198900537,959708,0.435586043752499
"358"," Law enforcement workers including supervisors","blue_collar","civil_servant",2006,1890899,12017,0.00635517814542183,62562,0.0330858496408322,874006,0.46221717817821
"359"," Law enforcement workers including supervisors","blue_collar","civil_servant",2007,1932916,11916,0.00616477901781557,67528,0.0349358171798464,890284,0.460591148296149
"360"," Law enforcement workers including supervisors","blue_collar","civil_servant",2008,1980276,11508,0.00581131115056689,70761,0.0357328978384831,904571,0.456790366595363
"361"," Law enforcement workers including supervisors","blue_collar","civil_servant",2009,1928151,12770,0.00662292527919235,71430,0.0370458537739005,853909,0.442864174019566
"362"," Legal occupations:","white_collar","production",2006,1890899,25420,0.0134433409716754,328772,0.173870735560175,953738,0.504383364738148
"363"," Legal occupations:","white_collar","production",2007,1932916,24761,0.0128101790248516,335566,0.173606095660649,981497,0.507780472612364
"364"," Legal occupations:","white_collar","production",2008,1980276,27789,0.0140328923846979,350305,0.176897058793825,1007380,0.508706867123573
"365"," Legal occupations:","white_collar","production",2009,1928151,26394,0.0136887619278781,337613,0.175096763687076,1005970,0.521727810736815
"366"," Legal occupations:","white_collar","production",2010,1894612,25489,0.0134534142082917,309522,0.163369597574596,912653,0.481709711539883
"367"," Legal occupations:","white_collar","production",2011,1813740,23212,0.0127978651846461,277751,0.153137164091876,869673,0.479491547851401
"368"," Legal occupations:","white_collar","production",2012,1998829,25568,0.0127914894170537,327093,0.163642312574012,959323,0.479942506337461
"369"," Legal occupations:","white_collar","production",2013,2024593,26755,0.0132150017312122,331157,0.163567195974697,983559,0.485805789114158
"370"," Legal occupations:","white_collar","production",2014,2090871,27478,0.0131418915848945,340474,0.162838357794431,1022489,0.489025387027703
"371"," Legal occupations:","white_collar","production",2015,2134655,28215,0.0132175925383727,349043,0.163512605081383,1055575,0.494494426499833
"372"," Legal occupations:","white_collar","production",2016,2203257,28774,0.0130597565331688,356677,0.161886243865332,1108738,0.503226813757995
"373"," Life, physical, and social science occupations:","white_collar","production",2006,1890899,21653,0.0114511668788232,328772,0.173870735560175,953738,0.504383364738148
"374"," Life, physical, and social science occupations:","white_collar","production",2007,1932916,24914,0.0128893340424519,335566,0.173606095660649,981497,0.507780472612364
"375"," Life, physical, and social science occupations:","white_collar","production",2008,1980276,24291,0.0122664719463348,350305,0.176897058793825,1007380,0.508706867123573
"376"," Life, physical, and social science occupations:","white_collar","production",2009,1928151,24348,0.0126276417147827,337613,0.175096763687076,1005970,0.521727810736815
"377"," Life, physical, and social science occupations:","white_collar","production",2010,1894612,21322,0.0112540192926045,309522,0.163369597574596,912653,0.481709711539883
"378"," Life, physical, and social science occupations:","white_collar","production",2011,1813740,16355,0.00901727921311765,277751,0.153137164091876,869673,0.479491547851401
"379"," Life, physical, and social science occupations:","white_collar","production",2012,1998829,23264,0.0116388145259049,327093,0.163642312574012,959323,0.479942506337461
"380"," Life, physical, and social science occupations:","white_collar","production",2013,2024593,21007,0.0103759125908269,331157,0.163567195974697,983559,0.485805789114158
"381"," Life, physical, and social science occupations:","white_collar","production",2014,2090871,20377,0.00974569928034776,340474,0.162838357794431,1022489,0.489025387027703
"382"," Life, physical, and social science occupations:","white_collar","production",2015,2134655,22033,0.0103215742122263,349043,0.163512605081383,1055575,0.494494426499833
"383"," Life, physical, and social science occupations:","white_collar","production",2016,2203257,23987,0.0108870640147745,356677,0.161886243865332,1108738,0.503226813757995
"384"," Management occupations:","white_collar","business",2006,1890899,219054,0.115846483603831,471052,0.24911536787528,953738,0.504383364738148
"385"," Management occupations:","white_collar","business",2007,1932916,223579,0.115669278954699,479439,0.248039231916959,981497,0.507780472612364
"386"," Management occupations:","white_collar","business",2008,1980276,234844,0.118591549864766,491395,0.248144703061593,1007380,0.508706867123573
"387"," Management occupations:","white_collar","business",2009,1928151,227800,0.118144273970244,472577,0.245093356277594,1005970,0.521727810736815
"388"," Management occupations:","white_collar","business",2010,1894612,220093,0.116167848614914,400373,0.211321895987147,912653,0.481709711539883
"389"," Management occupations:","white_collar","business",2011,1813740,203475,0.112185318733666,380651,0.209870764277129,869673,0.479491547851401
"390"," Management occupations:","white_collar","business",2012,1998829,224401,0.112266231878765,411100,0.205670420030928,959323,0.479942506337461
"391"," Management occupations:","white_collar","business",2013,2024593,233503,0.115333304027032,424180,0.209513714608319,983559,0.485805789114158
"392"," Management occupations:","white_collar","business",2014,2090871,252079,0.120561718059125,441645,0.211225369714344,1022489,0.489025387027703
"393"," Management occupations:","white_collar","business",2015,2134655,265381,0.124320323424628,453622,0.212503659841989,1055575,0.494494426499833
"394"," Management occupations:","white_collar","business",2016,2203257,274516,0.124595541963557,482261,0.218885495427905,1108738,0.503226813757995
"395"," Material moving workers except supervisors and laborers and material movers, hand","blue_collar","transportation",2010,1894612,9071,0.00478778768423297,94907,0.0500931061346598,865244,0.45668664613124
"396"," Material moving workers except supervisors and laborers and material movers, hand","blue_collar","transportation",2011,1813740,7167,0.00395150352310695,96398,0.0531487423776285,829037,0.457087013574162
"397"," Material moving workers except supervisors and laborers and material movers, hand","blue_collar","transportation",2012,1998829,8900,0.00445260700139932,109747,0.0549056472564687,922131,0.461335612000827
"398"," Material moving workers except supervisors and laborers and material movers, hand","blue_collar","transportation",2013,2024593,6073,0.00299961523130822,106892,0.0527967843413466,922443,0.455618981197702
"399"," Material moving workers except supervisors and laborers and material movers, hand","blue_collar","transportation",2014,2090871,9663,0.00462151897462828,114833,0.0549211309545161,948478,0.453628176965485
"400"," Material moving workers except supervisors and laborers and material movers, hand","blue_collar","transportation",2015,2134655,9920,0.00464712096334068,120064,0.0562451543692072,964192,0.451685166923929
"401"," Material moving workers except supervisors and laborers and material movers, hand","blue_collar","transportation",2016,2203257,7893,0.00358242365734002,129918,0.0589663393784747,959708,0.435586043752499
"402"," Material moving workers:","blue_collar","transportation",2006,1890899,39899,0.0211005452961792,48863,0.0258411475176622,874006,0.46221717817821
"403"," Material moving workers:","blue_collar","transportation",2007,1932916,45041,0.0233020990048197,52842,0.0273379701963251,890284,0.460591148296149
"404"," Material moving workers:","blue_collar","transportation",2008,1980276,40568,0.0204860332600102,49823,0.0251596242139985,904571,0.456790366595363
"405"," Material moving workers:","blue_collar","transportation",2009,1928151,41724,0.0216393840523901,50605,0.026245351116173,853909,0.442864174019566
"406"," Material recording, scheduling, dispatching, and distributing workers","blue_collar","service",2010,1894612,45056,0.0237811224672915,518182,0.273502965250933,865244,0.45668664613124
"407"," Material recording, scheduling, dispatching, and distributing workers","blue_collar","service",2011,1813740,43651,0.0240668453030754,500742,0.276082569717821,829037,0.457087013574162
"408"," Material recording, scheduling, dispatching, and distributing workers","blue_collar","service",2012,1998829,43935,0.021980369506346,544383,0.272350961487951,922131,0.461335612000827
"409"," Material recording, scheduling, dispatching, and distributing workers","blue_collar","service",2013,2024593,48963,0.0241841199688036,548512,0.270924575951809,922443,0.455618981197702
"410"," Material recording, scheduling, dispatching, and distributing workers","blue_collar","service",2014,2090871,49006,0.0234380791545724,565044,0.270243357911607,948478,0.453628176965485
"411"," Material recording, scheduling, dispatching, and distributing workers","blue_collar","service",2015,2134655,52497,0.0245927327835177,566655,0.265455073536473,964192,0.451685166923929
"412"," Material recording, scheduling, dispatching, and distributing workers","blue_collar","service",2016,2203257,49840,0.0226210560093534,552830,0.250914895538741,959708,0.435586043752499
