"","job","job_class","job_type","year","population","n_city","job_prop","job_type_n","job_type_prop","job_class_n","job_class_prop"
"208"," Customer service representatives","blue_collar","service",2016,3967499,60576,0.0152680567783382,1082062,0.272731511715567,1667664,0.420331296869892
"209"," Driver/sales workers and truck drivers","blue_collar","production",2006,3351545,47084,0.0140484463135658,600076,0.179044589883173,1431236,0.427037679637302
"210"," Driver/sales workers and truck drivers","blue_collar","production",2007,3395670,45666,0.0134483032803541,585541,0.172437545462309,1427785,0.420472248481154
"211"," Driver/sales workers and truck drivers","blue_collar","production",2008,3500221,50094,0.0143116677489793,629817,0.179936352590308,1469729,0.419896057991767
"212"," Driver/sales workers and truck drivers","blue_collar","production",2009,3397400,43884,0.0129169364808383,602206,0.177254959675046,1403813,0.413202154588803
"213"," Driver/sales workers and truck drivers","blue_collar","transportation",2010,3350957,45160,0.013476747090458,141888,0.0423425308053789,1464431,0.437018738229109
"214"," Driver/sales workers and truck drivers","blue_collar","transportation",2011,3293918,40801,0.012386768583796,135701,0.0411974432879021,1442521,0.437934702685373
"215"," Driver/sales workers and truck drivers","blue_collar","transportation",2012,3508110,46069,0.0131321423786597,144426,0.041169176565159,1526946,0.435261722123879
"216"," Driver/sales workers and truck drivers","blue_collar","transportation",2013,3674321,54924,0.014948067955957,160131,0.0435811133540047,1595899,0.434338480497485
"217"," Driver/sales workers and truck drivers","blue_collar","transportation",2014,3740162,54099,0.0144643467315052,160566,0.0429302260169479,1612351,0.431091220112926
"218"," Driver/sales workers and truck drivers","blue_collar","transportation",2015,3821090,53373,0.0139680038941768,167672,0.0438806727923184,1630274,0.426651557539864
"219"," Driver/sales workers and truck drivers","blue_collar","transportation",2016,3967499,52048,0.0131185918383344,164364,0.0414276096855979,1667664,0.420331296869892
"220"," Education, training, and library occupations:","white_collar","production",2006,3351545,179204,0.0534690717266216,600076,0.179044589883173,1789504,0.533934051310664
"221"," Education, training, and library occupations:","white_collar","production",2007,3395670,177639,0.0523133873432931,585541,0.172437545462309,1815204,0.534564312786578
"222"," Education, training, and library occupations:","white_collar","production",2008,3500221,194659,0.0556133455573234,629817,0.179936352590308,1878064,0.5365558346173
"223"," Education, training, and library occupations:","white_collar","production",2009,3397400,185752,0.0546747512803909,602206,0.177254959675046,1840365,0.541698063224819
"224"," Education, training, and library occupations:","white_collar","production",2010,3350957,178744,0.0533411798480255,563261,0.168089593510152,1694048,0.50554155126431
"225"," Education, training, and library occupations:","white_collar","production",2011,3293918,174486,0.0529721747778785,550668,0.16717720356123,1664391,0.505292177886638
"226"," Education, training, and library occupations:","white_collar","production",2012,3508110,186601,0.0531913195424317,584759,0.166687760646046,1789710,0.510163592361699
"227"," Education, training, and library occupations:","white_collar","production",2013,3674321,196060,0.0533595186702523,608638,0.165646387454988,1873739,0.509955172669998
"228"," Education, training, and library occupations:","white_collar","production",2014,3740162,195784,0.0523463956908818,629993,0.168440030137732,1935856,0.517586136643279
"229"," Education, training, and library occupations:","white_collar","production",2015,3821090,201243,0.0526663857695056,639836,0.167448555255176,1986975,0.520002145984523
"230"," Education, training, and library occupations:","white_collar","production",2016,3967499,207487,0.0522966735467356,647534,0.163209618956426,2092488,0.52740731629674
"231"," Electrical equipment mechanics and other installation, maintenance, and repair occupations including supervisors","blue_collar","construction\contracting",2006,3351545,56522,0.0168644610172324,207391,0.0618792228658723,1431236,0.427037679637302
"232"," Electrical equipment mechanics and other installation, maintenance, and repair occupations including supervisors","blue_collar","construction\contracting",2007,3395670,56240,0.0165622690072946,194178,0.0571840019789909,1427785,0.420472248481154
"233"," Electrical equipment mechanics and other installation, maintenance, and repair occupations including supervisors","blue_collar","construction\contracting",2008,3500221,54010,0.0154304542484603,201205,0.0574835131838818,1469729,0.419896057991767
"234"," Electrical equipment mechanics and other installation, maintenance, and repair occupations including supervisors","blue_collar","construction\contracting",2009,3397400,50893,0.0149799846941779,179034,0.0526973568022606,1403813,0.413202154588803
"235"," Electricians","blue_collar","construction\contracting",2010,3350957,12155,0.0036273219859282,199299,0.0594752484141098,1464431,0.437018738229109
"236"," Electricians","blue_collar","construction\contracting",2011,3293918,10954,0.00332552297901769,196928,0.0597853377042173,1442521,0.437934702685373
"237"," Electricians","blue_collar","construction\contracting",2012,3508110,13902,0.00396281758553751,201498,0.0574377656344869,1526946,0.435261722123879
"238"," Electricians","blue_collar","construction\contracting",2013,3674321,15114,0.00411341306325713,223516,0.0608319196934617,1595899,0.434338480497485
"239"," Electricians","blue_collar","construction\contracting",2014,3740162,13497,0.00360866721815793,212721,0.0568748091660201,1612351,0.431091220112926
"240"," Electricians","blue_collar","construction\contracting",2015,3821090,13836,0.00362095632398085,231449,0.0605714599760801,1630274,0.426651557539864
"241"," Electricians","blue_collar","construction\contracting",2016,3967499,14815,0.00373409041817024,220072,0.0554686970305475,1667664,0.420331296869892
"242"," Electricians","blue_collar","service",2006,3351545,12980,0.00387284073464626,880994,0.262862053172492,1431236,0.427037679637302
"243"," Electricians","blue_collar","service",2007,3395670,16171,0.00476224132498152,889529,0.261959789967812,1427785,0.420472248481154
"244"," Electricians","blue_collar","service",2008,3500221,15029,0.00429372888169061,903531,0.258135414878089,1469729,0.419896057991767
"245"," Electricians","blue_collar","service",2009,3397400,11950,0.00351739565550127,876577,0.258014069582622,1403813,0.413202154588803
"246"," Extraction workers","blue_collar","construction\contracting",2006,3351545,184,5.49000535573892e-05,207391,0.0618792228658723,1431236,0.427037679637302
"247"," Extraction workers","blue_collar","construction\contracting",2007,3395670,196,5.77205676641134e-05,194178,0.0571840019789909,1427785,0.420472248481154
"248"," Extraction workers","blue_collar","construction\contracting",2008,3500221,858,0.000245127379099777,201205,0.0574835131838818,1469729,0.419896057991767
"249"," Extraction workers","blue_collar","construction\contracting",2009,3397400,336,9.88991581797845e-05,179034,0.0526973568022606,1403813,0.413202154588803
"250"," Extraction workers","blue_collar","construction\contracting",2010,3350957,548,0.00016353537213399,199299,0.0594752484141098,1464431,0.437018738229109
"251"," Extraction workers","blue_collar","construction\contracting",2011,3293918,677,0.000205530313747944,196928,0.0597853377042173,1442521,0.437934702685373
"252"," Extraction workers","blue_collar","construction\contracting",2012,3508110,262,7.46840891534188e-05,201498,0.0574377656344869,1526946,0.435261722123879
"253"," Extraction workers","blue_collar","construction\contracting",2013,3674321,303,8.24642158374296e-05,223516,0.0608319196934617,1595899,0.434338480497485
"254"," Extraction workers","blue_collar","construction\contracting",2014,3740162,208,5.56125643755538e-05,212721,0.0568748091660201,1612351,0.431091220112926
"255"," Extraction workers","blue_collar","construction\contracting",2015,3821090,729,0.000190783258180257,231449,0.0605714599760801,1630274,0.426651557539864
"256"," Extraction workers","blue_collar","construction\contracting",2016,3967499,702,0.000176937662744212,220072,0.0554686970305475,1667664,0.420331296869892
"257"," Financial clerks except bookkeeping, accounting, and auditing clerks","blue_collar","service",2006,3351545,19705,0.00587937801819758,880994,0.262862053172492,1431236,0.427037679637302
"258"," Financial clerks except bookkeeping, accounting, and auditing clerks","blue_collar","service",2007,3395670,21062,0.00620260508235488,889529,0.261959789967812,1427785,0.420472248481154
"259"," Financial clerks except bookkeeping, accounting, and auditing clerks","blue_collar","service",2008,3500221,21561,0.00615989676080453,903531,0.258135414878089,1469729,0.419896057991767
"260"," Financial clerks except bookkeeping, accounting, and auditing clerks","blue_collar","service",2009,3397400,21362,0.00628774945546594,876577,0.258014069582622,1403813,0.413202154588803
"261"," Financial clerks except bookkeeping, accounting, and auditing clerks","white_collar","business",2010,3350957,22519,0.0067201697903017,732545,0.218607699233383,1694048,0.50554155126431
"262"," Financial clerks except bookkeeping, accounting, and auditing clerks","white_collar","business",2011,3293918,24753,0.007514759019502,728225,0.221081702701767,1664391,0.505292177886638
"263"," Financial clerks except bookkeeping, accounting, and auditing clerks","white_collar","business",2012,3508110,24212,0.00690172200985716,764374,0.21788769451357,1789710,0.510163592361699
"264"," Financial clerks except bookkeeping, accounting, and auditing clerks","white_collar","business",2013,3674321,25493,0.00693815265459931,811594,0.220882715473145,1873739,0.509955172669998
"265"," Financial clerks except bookkeeping, accounting, and auditing clerks","white_collar","business",2014,3740162,24967,0.00667537930175217,831029,0.222190643079097,1935856,0.517586136643279
"266"," Financial clerks except bookkeeping, accounting, and auditing clerks","white_collar","business",2015,3821090,21967,0.00574888317207917,858844,0.224764137981571,1986975,0.520002145984523
"267"," Financial clerks except bookkeeping, accounting, and auditing clerks","white_collar","business",2016,3967499,24859,0.00626566005435666,899543,0.226727971450024,2092488,0.52740731629674
"268"," Fire fighting and prevention workers","blue_collar","civil_servant",2010,3350957,4504,0.00134409364250272,47792,0.0142621943522403,1464431,0.437018738229109
"269"," Fire fighting and prevention workers","blue_collar","civil_servant",2011,3293918,3572,0.00108442286662874,54375,0.0165076969129165,1442521,0.437934702685373
"270"," Fire fighting and prevention workers","blue_collar","civil_servant",2012,3508110,4306,0.0012274415568497,54712,0.0155958621593964,1526946,0.435261722123879
"271"," Fire fighting and prevention workers","blue_collar","civil_servant",2013,3674321,7414,0.00201778777629935,57178,0.0155615146308665,1595899,0.434338480497485
"272"," Fire fighting and prevention workers","blue_collar","civil_servant",2014,3740162,4071,0.00108845552679269,54428,0.0145523108357339,1612351,0.431091220112926
"273"," Fire fighting and prevention workers","blue_collar","civil_servant",2015,3821090,5646,0.00147758885553599,55893,0.0146275015767752,1630274,0.426651557539864
"274"," Fire fighting and prevention workers","blue_collar","civil_servant",2016,3967499,5874,0.00148052967373149,59822,0.0150780126220574,1667664,0.420331296869892
"275"," Fire fighting and prevention workers including supervisors","white_collar","healthcare",2006,3351545,5156,0.00153839497903206,208687,0.0622659101996244,1789504,0.533934051310664
"276"," Fire fighting and prevention workers including supervisors","white_collar","healthcare",2007,3395670,6527,0.00192215380175341,206941,0.060942612209078,1815204,0.534564312786578
"277"," Fire fighting and prevention workers including supervisors","white_collar","healthcare",2008,3500221,6210,0.00177417368788999,222632,0.0636051266477174,1878064,0.5365558346173
"278"," Fire fighting and prevention workers including supervisors","white_collar","healthcare",2009,3397400,4556,0.00134102549008065,226984,0.0668110908341673,1840365,0.541698063224819
"279"," Fishing and hunting, and forest, conservation, and logging workers","blue_collar","production",2010,3350957,434,0.00012951523997473,563261,0.168089593510152,1464431,0.437018738229109
"280"," Fishing and hunting, and forest, conservation, and logging workers","blue_collar","production",2011,3293918,521,0.000158170300535715,550668,0.16717720356123,1442521,0.437934702685373
"281"," Fishing and hunting, and forest, conservation, and logging workers","blue_collar","production",2012,3508110,309,8.8081616596971e-05,584759,0.166687760646046,1526946,0.435261722123879
"282"," Fishing and hunting, and forest, conservation, and logging workers","blue_collar","production",2013,3674321,583,0.000158668771726803,608638,0.165646387454988,1595899,0.434338480497485
"283"," Fishing and hunting, and forest, conservation, and logging workers","blue_collar","production",2014,3740162,706,0.000188761877159332,629993,0.168440030137732,1612351,0.431091220112926
"284"," Fishing and hunting, and forest, conservation, and logging workers","blue_collar","production",2015,3821090,366,9.57841872345326e-05,639836,0.167448555255176,1630274,0.426651557539864
"285"," Fishing and hunting, and forest, conservation, and logging workers","blue_collar","production",2016,3967499,96,2.41966034522e-05,647534,0.163209618956426,1667664,0.420331296869892
"286"," Food and beverage serving workers except waiters/waitresses","blue_collar","service",2006,3351545,18098,0.00539989765913929,880994,0.262862053172492,1431236,0.427037679637302
"287"," Food and beverage serving workers except waiters/waitresses","blue_collar","service",2007,3395670,19977,0.00588308051135711,889529,0.261959789967812,1427785,0.420472248481154
"288"," Food and beverage serving workers except waiters/waitresses","blue_collar","service",2008,3500221,20231,0.00577992075357527,903531,0.258135414878089,1469729,0.419896057991767
"289"," Food and beverage serving workers except waiters/waitresses","blue_collar","service",2009,3397400,21069,0.00620150703479131,876577,0.258014069582622,1403813,0.413202154588803
"290"," Food and beverage serving workers except waiters/waitresses","blue_collar","service",2010,3350957,22194,0.00662318257142661,942606,0.281294567492212,1464431,0.437018738229109
"291"," Food and beverage serving workers except waiters/waitresses","blue_collar","service",2011,3293918,20056,0.0060887975960543,919883,0.27926712201093,1442521,0.437934702685373
"292"," Food and beverage serving workers except waiters/waitresses","blue_collar","service",2012,3508110,16774,0.00478149202847117,994682,0.283537859417179,1526946,0.435261722123879
"293"," Food and beverage serving workers except waiters/waitresses","blue_collar","service",2013,3674321,18879,0.00513809218084103,1013770,0.275906759371323,1595899,0.434338480497485
"294"," Food and beverage serving workers except waiters/waitresses","blue_collar","service",2014,3740162,23313,0.00623315246772733,1033864,0.27642225122869,1612351,0.431091220112926
"295"," Food and beverage serving workers except waiters/waitresses","blue_collar","service",2015,3821090,21160,0.00553768689038991,1025495,0.268377609530265,1630274,0.426651557539864
"296"," Food and beverage serving workers except waiters/waitresses","blue_collar","service",2016,3967499,25348,0.00638891150319131,1082062,0.272731511715567,1667664,0.420331296869892
"297"," Food processing workers","blue_collar","construction\contracting",2006,3351545,12927,0.00385702713226288,207391,0.0618792228658723,1431236,0.427037679637302
"298"," Food processing workers","blue_collar","construction\contracting",2007,3395670,12303,0.00362314359169177,194178,0.0571840019789909,1427785,0.420472248481154
"299"," Food processing workers","blue_collar","construction\contracting",2008,3500221,8914,0.00254669633717414,201205,0.0574835131838818,1469729,0.419896057991767
"300"," Food processing workers","blue_collar","construction\contracting",2009,3397400,12280,0.00361452875728498,179034,0.0526973568022606,1403813,0.413202154588803
"301"," Food processing workers","blue_collar","production",2010,3350957,11811,0.00352466474502657,563261,0.168089593510152,1464431,0.437018738229109
"302"," Food processing workers","blue_collar","production",2011,3293918,14675,0.00445518073006068,550668,0.16717720356123,1442521,0.437934702685373
"303"," Food processing workers","blue_collar","production",2012,3508110,13400,0.00381972059028936,584759,0.166687760646046,1526946,0.435261722123879
"304"," Food processing workers","blue_collar","production",2013,3674321,16545,0.00450287277567747,608638,0.165646387454988,1595899,0.434338480497485
"305"," Food processing workers","blue_collar","production",2014,3740162,13453,0.00359690302184772,629993,0.168440030137732,1612351,0.431091220112926
"306"," Food processing workers","blue_collar","production",2015,3821090,18334,0.00479810734633311,639836,0.167448555255176,1630274,0.426651557539864
"307"," Food processing workers","blue_collar","production",2016,3967499,13485,0.00339886664117622,647534,0.163209618956426,1667664,0.420331296869892
"308"," Grounds maintenance workers","blue_collar","service",2010,3350957,32308,0.00964142482281927,942606,0.281294567492212,1464431,0.437018738229109
"309"," Grounds maintenance workers","blue_collar","service",2011,3293918,32762,0.00994620995422473,919883,0.27926712201093,1442521,0.437934702685373
"310"," Grounds maintenance workers","blue_collar","service",2012,3508110,38296,0.0109164193825165,994682,0.283537859417179,1526946,0.435261722123879
"311"," Grounds maintenance workers","blue_collar","service",2013,3674321,35795,0.00974193599307192,1013770,0.275906759371323,1595899,0.434338480497485
"312"," Grounds maintenance workers","blue_collar","service",2014,3740162,33049,0.00883624826945999,1033864,0.27642225122869,1612351,0.431091220112926
"313"," Grounds maintenance workers","blue_collar","service",2015,3821090,32455,0.00849364971775069,1025495,0.268377609530265,1630274,0.426651557539864
"314"," Grounds maintenance workers","blue_collar","service",2016,3967499,41598,0.0104846907333814,1082062,0.272731511715567,1667664,0.420331296869892
"315"," Health diagnosing and treating practitioners and other technical occupations:","white_collar","healthcare",2010,3350957,128657,0.0383941065194212,235249,0.0702035269327538,1694048,0.50554155126431
"316"," Health diagnosing and treating practitioners and other technical occupations:","white_collar","healthcare",2011,3293918,119527,0.0362871814052445,225375,0.0684215575493986,1664391,0.505292177886638
"317"," Health diagnosing and treating practitioners and other technical occupations:","white_collar","healthcare",2012,3508110,128233,0.0365533007801922,241860,0.068943106116969,1789710,0.510163592361699
"318"," Health diagnosing and treating practitioners and other technical occupations:","white_collar","healthcare",2013,3674321,138692,0.0377462938050323,251258,0.0683821582273296,1873739,0.509955172669998
"319"," Health diagnosing and treating practitioners and other technical occupations:","white_collar","healthcare",2014,3740162,135276,0.0361684868195549,256532,0.0685884729057191,1935856,0.517586136643279
"320"," Health diagnosing and treating practitioners and other technical occupations:","white_collar","healthcare",2015,3821090,131113,0.0343129839914789,249741,0.0653585756943699,1986975,0.520002145984523
"321"," Health diagnosing and treating practitioners and other technical occupations:","white_collar","healthcare",2016,3967499,153586,0.0387110368521832,266016,0.0670487881660462,2092488,0.52740731629674
"322"," Health technologists and technicians","white_collar","healthcare",2010,3350957,41061,0.0122535144437843,235249,0.0702035269327538,1694048,0.50554155126431
"323"," Health technologists and technicians","white_collar","healthcare",2011,3293918,40771,0.0123776608889474,225375,0.0684215575493986,1664391,0.505292177886638
"324"," Health technologists and technicians","white_collar","healthcare",2012,3508110,47426,0.0135189603518704,241860,0.068943106116969,1789710,0.510163592361699
"325"," Health technologists and technicians","white_collar","healthcare",2013,3674321,45405,0.0123573852148465,251258,0.0683821582273296,1873739,0.509955172669998
"326"," Health technologists and technicians","white_collar","healthcare",2014,3740162,56442,0.0150907901850241,256532,0.0685884729057191,1935856,0.517586136643279
"327"," Health technologists and technicians","white_collar","healthcare",2015,3821090,49378,0.0129224907029146,249741,0.0653585756943699,1986975,0.520002145984523
"328"," Health technologists and technicians","white_collar","healthcare",2016,3967499,51261,0.0129202300996169,266016,0.0670487881660462,2092488,0.52740731629674
"329"," Healthcare practitioner and technical occupations:","white_collar","healthcare",2006,3351545,146469,0.0437019344809633,208687,0.0622659101996244,1789504,0.533934051310664
"330"," Healthcare practitioner and technical occupations:","white_collar","healthcare",2007,3395670,145124,0.0427379574575857,206941,0.060942612209078,1815204,0.534564312786578
"331"," Healthcare practitioner and technical occupations:","white_collar","healthcare",2008,3500221,161138,0.0460365216939159,222632,0.0636051266477174,1878064,0.5365558346173
"332"," Healthcare practitioner and technical occupations:","white_collar","healthcare",2009,3397400,160041,0.0471069052805086,226984,0.0668110908341673,1840365,0.541698063224819
"333"," Information and record clerks except customer service representatives","blue_collar","service",2006,3351545,67198,0.0200498576029861,880994,0.262862053172492,1431236,0.427037679637302
"334"," Information and record clerks except customer service representatives","blue_collar","service",2007,3395670,62828,0.01850238686327,889529,0.261959789967812,1427785,0.420472248481154
"335"," Information and record clerks except customer service representatives","blue_collar","service",2008,3500221,62492,0.0178537298073464,903531,0.258135414878089,1469729,0.419896057991767
"336"," Information and record clerks except customer service representatives","blue_collar","service",2009,3397400,58086,0.0170971919703303,876577,0.258014069582622,1403813,0.413202154588803
"337"," Information and record clerks except customer service representatives","white_collar","business",2010,3350957,60117,0.0179402481141954,732545,0.218607699233383,1694048,0.50554155126431
"338"," Information and record clerks except customer service representatives","white_collar","business",2011,3293918,61657,0.0187184380424771,728225,0.221081702701767,1664391,0.505292177886638
"339"," Information and record clerks except customer service representatives","white_collar","business",2012,3508110,62547,0.0178292584896141,764374,0.21788769451357,1789710,0.510163592361699
"340"," Information and record clerks except customer service representatives","white_collar","business",2013,3674321,59088,0.0160813385656833,811594,0.220882715473145,1873739,0.509955172669998
"341"," Information and record clerks except customer service representatives","white_collar","business",2014,3740162,60028,0.0160495721843065,831029,0.222190643079097,1935856,0.517586136643279
"342"," Information and record clerks except customer service representatives","white_collar","business",2015,3821090,56361,0.0147499797178292,858844,0.224764137981571,1986975,0.520002145984523
"343"," Information and record clerks except customer service representatives","white_collar","business",2016,3967499,57594,0.0145164497836042,899543,0.226727971450024,2092488,0.52740731629674
"344"," Laborers and material movers, hand","blue_collar","transportation",2010,3350957,48762,0.0145516638978059,141888,0.0423425308053789,1464431,0.437018738229109
"345"," Laborers and material movers, hand","blue_collar","transportation",2011,3293918,47304,0.0143610132371237,135701,0.0411974432879021,1442521,0.437934702685373
"346"," Laborers and material movers, hand","blue_collar","transportation",2012,3508110,47607,0.0135705550852168,144426,0.041169176565159,1526946,0.435261722123879
"347"," Laborers and material movers, hand","blue_collar","transportation",2013,3674321,49967,0.0135989751575869,160131,0.0435811133540047,1595899,0.434338480497485
"348"," Laborers and material movers, hand","blue_collar","transportation",2014,3740162,56244,0.0150378513016281,160566,0.0429302260169479,1612351,0.431091220112926
"349"," Laborers and material movers, hand","blue_collar","transportation",2015,3821090,54894,0.0143660578526023,167672,0.0438806727923184,1630274,0.426651557539864
"350"," Laborers and material movers, hand","blue_collar","transportation",2016,3967499,51839,0.0130659138162354,164364,0.0414276096855979,1667664,0.420331296869892
"351"," Law enforcement workers","blue_collar","civil_servant",2010,3350957,17269,0.00515345317770416,47792,0.0142621943522403,1464431,0.437018738229109
"352"," Law enforcement workers","blue_collar","civil_servant",2011,3293918,15438,0.004686819769041,54375,0.0165076969129165,1442521,0.437934702685373
"353"," Law enforcement workers","blue_collar","civil_servant",2012,3508110,17860,0.00509106042854985,54712,0.0155958621593964,1526946,0.435261722123879
"354"," Law enforcement workers","blue_collar","civil_servant",2013,3674321,15883,0.00432270343282473,57178,0.0155615146308665,1595899,0.434338480497485
"355"," Law enforcement workers","blue_collar","civil_servant",2014,3740162,18120,0.0048447099350242,54428,0.0145523108357339,1612351,0.431091220112926
"356"," Law enforcement workers","blue_collar","civil_servant",2015,3821090,18006,0.00471226796542348,55893,0.0146275015767752,1630274,0.426651557539864
"357"," Law enforcement workers","blue_collar","civil_servant",2016,3967499,21341,0.00537895535701458,59822,0.0150780126220574,1667664,0.420331296869892
"358"," Law enforcement workers including supervisors","blue_collar","civil_servant",2006,3351545,19490,0.00581522849909519,105080,0.0313527044989699,1431236,0.427037679637302
"359"," Law enforcement workers including supervisors","blue_collar","civil_servant",2007,3395670,19588,0.00576852285410538,111661,0.032883348499707,1427785,0.420472248481154
"360"," Law enforcement workers including supervisors","blue_collar","civil_servant",2008,3500221,25028,0.00715040564581494,117879,0.0336775877865998,1469729,0.419896057991767
"361"," Law enforcement workers including supervisors","blue_collar","civil_servant",2009,3397400,23956,0.0070512745040325,117374,0.0345481839053394,1403813,0.413202154588803
"362"," Legal occupations:","white_collar","production",2006,3351545,54052,0.0161274874721957,600076,0.179044589883173,1789504,0.533934051310664
"363"," Legal occupations:","white_collar","production",2007,3395670,54940,0.0161794285074816,585541,0.172437545462309,1815204,0.534564312786578
"364"," Legal occupations:","white_collar","production",2008,3500221,58860,0.0168160810417399,629817,0.179936352590308,1878064,0.5365558346173
"365"," Legal occupations:","white_collar","production",2009,3397400,57302,0.0168664272679108,602206,0.177254959675046,1840365,0.541698063224819
"366"," Legal occupations:","white_collar","production",2010,3350957,55917,0.0166868748241174,563261,0.168089593510152,1694048,0.50554155126431
"367"," Legal occupations:","white_collar","production",2011,3293918,49149,0.0149211364703068,550668,0.16717720356123,1664391,0.505292177886638
"368"," Legal occupations:","white_collar","production",2012,3508110,61176,0.0174384497635479,584759,0.166687760646046,1789710,0.510163592361699
"369"," Legal occupations:","white_collar","production",2013,3674321,61187,0.0166526005757254,608638,0.165646387454988,1873739,0.509955172669998
"370"," Legal occupations:","white_collar","production",2014,3740162,57115,0.0152707289149507,629993,0.168440030137732,1935856,0.517586136643279
"371"," Legal occupations:","white_collar","production",2015,3821090,58927,0.0154215158501893,639836,0.167448555255176,1986975,0.520002145984523
"372"," Legal occupations:","white_collar","production",2016,3967499,60959,0.0153645911441944,647534,0.163209618956426,2092488,0.52740731629674
"373"," Life, physical, and social science occupations:","white_collar","production",2006,3351545,58942,0.0175865160694545,600076,0.179044589883173,1789504,0.533934051310664
"374"," Life, physical, and social science occupations:","white_collar","production",2007,3395670,56443,0.0166220510238038,585541,0.172437545462309,1815204,0.534564312786578
"375"," Life, physical, and social science occupations:","white_collar","production",2008,3500221,65958,0.0188439529961108,629817,0.179936352590308,1878064,0.5365558346173
"376"," Life, physical, and social science occupations:","white_collar","production",2009,3397400,64118,0.0188726673338435,602206,0.177254959675046,1840365,0.541698063224819
"377"," Life, physical, and social science occupations:","white_collar","production",2010,3350957,58253,0.0173839891111703,563261,0.168089593510152,1694048,0.50554155126431
"378"," Life, physical, and social science occupations:","white_collar","production",2011,3293918,53459,0.0162296086302088,550668,0.16717720356123,1664391,0.505292177886638
"379"," Life, physical, and social science occupations:","white_collar","production",2012,3508110,56471,0.0160972717503157,584759,0.166687760646046,1789710,0.510163592361699
"380"," Life, physical, and social science occupations:","white_collar","production",2013,3674321,59857,0.0162906289352509,608638,0.165646387454988,1873739,0.509955172669998
"381"," Life, physical, and social science occupations:","white_collar","production",2014,3740162,63720,0.0170366952019725,629993,0.168440030137732,1935856,0.517586136643279
"382"," Life, physical, and social science occupations:","white_collar","production",2015,3821090,64076,0.0167690371072129,639836,0.167448555255176,1986975,0.520002145984523
"383"," Life, physical, and social science occupations:","white_collar","production",2016,3967499,65783,0.0165804704676674,647534,0.163209618956426,2092488,0.52740731629674
"384"," Management occupations:","white_collar","business",2006,3351545,405053,0.120855605399898,865010,0.25809290938955,1789504,0.533934051310664
"385"," Management occupations:","white_collar","business",2007,3395670,417394,0.122919482753035,893381,0.263094175818027,1815204,0.534564312786578
"386"," Management occupations:","white_collar","business",2008,3500221,423311,0.120938363606184,885655,0.253028308783931,1878064,0.5365558346173
"387"," Management occupations:","white_collar","business",2009,3397400,424082,0.124825454759522,871709,0.256581209159946,1840365,0.541698063224819
"388"," Management occupations:","white_collar","business",2010,3350957,408634,0.121945462147082,732545,0.218607699233383,1694048,0.50554155126431
"389"," Management occupations:","white_collar","business",2011,3293918,410720,0.124690414272608,728225,0.221081702701767,1664391,0.505292177886638
"390"," Management occupations:","white_collar","business",2012,3508110,427038,0.121728794137014,764374,0.21788769451357,1789710,0.510163592361699
"391"," Management occupations:","white_collar","business",2013,3674321,460161,0.125237016580751,811594,0.220882715473145,1873739,0.509955172669998
"392"," Management occupations:","white_collar","business",2014,3740162,471706,0.126119136016034,831029,0.222190643079097,1935856,0.517586136643279
"393"," Management occupations:","white_collar","business",2015,3821090,503233,0.131698808455179,858844,0.224764137981571,1986975,0.520002145984523
"394"," Management occupations:","white_collar","business",2016,3967499,527446,0.132941684421345,899543,0.226727971450024,2092488,0.52740731629674
"395"," Material moving workers except supervisors and laborers and material movers, hand","blue_collar","transportation",2010,3350957,9124,0.00272280426158856,141888,0.0423425308053789,1464431,0.437018738229109
"396"," Material moving workers except supervisors and laborers and material movers, hand","blue_collar","transportation",2011,3293918,10143,0.00307931162827976,135701,0.0411974432879021,1442521,0.437934702685373
"397"," Material moving workers except supervisors and laborers and material movers, hand","blue_collar","transportation",2012,3508110,12637,0.00360222455966318,144426,0.041169176565159,1526946,0.435261722123879
"398"," Material moving workers except supervisors and laborers and material movers, hand","blue_collar","transportation",2013,3674321,12256,0.00333558227492916,160131,0.0435811133540047,1595899,0.434338480497485
"399"," Material moving workers except supervisors and laborers and material movers, hand","blue_collar","transportation",2014,3740162,7183,0.00192050504764232,160566,0.0429302260169479,1612351,0.431091220112926
"400"," Material moving workers except supervisors and laborers and material movers, hand","blue_collar","transportation",2015,3821090,10647,0.00278637770897833,167672,0.0438806727923184,1630274,0.426651557539864
"401"," Material moving workers except supervisors and laborers and material movers, hand","blue_collar","transportation",2016,3967499,10968,0.00276446194441385,164364,0.0414276096855979,1667664,0.420331296869892
"402"," Material moving workers:","blue_collar","transportation",2006,3351545,50683,0.0151222794263541,65471,0.019534572861173,1431236,0.427037679637302
"403"," Material moving workers:","blue_collar","transportation",2007,3395670,53542,0.0157677277238365,65718,0.0193534707436235,1427785,0.420472248481154
"404"," Material moving workers:","blue_collar","transportation",2008,3500221,63177,0.0180494317358818,80130,0.0228928401949477,1469729,0.419896057991767
"405"," Material moving workers:","blue_collar","transportation",2009,3397400,57336,0.0168764349208218,72921,0.0214637664096073,1403813,0.413202154588803
"406"," Material recording, scheduling, dispatching, and distributing workers","blue_collar","service",2010,3350957,77946,0.0232608177305767,942606,0.281294567492212,1464431,0.437018738229109
"407"," Material recording, scheduling, dispatching, and distributing workers","blue_collar","service",2011,3293918,74016,0.0224705047302331,919883,0.27926712201093,1442521,0.437934702685373
